,Player,Season,Stage,True shooting percentage
22947,Tim Hardaway Jr.,2013,Regular_Season,55.43
22948,Andray Blatche,2013,Regular_Season,53.23
22949,DeMarre Carroll,2013,Regular_Season,57.53
22950,James Anderson,2013,Regular_Season,53.04
22951,Amir Johnson,2013,Regular_Season,59.19
22952,Marcus Morris,2013,Regular_Season,55.2
22953,Shawn Marion,2013,Regular_Season,53.69
22954,Kyle Singler,2013,Regular_Season,57.4
22955,Ricky Rubio,2013,Regular_Season,49.15
22956,George Hill,2013,Regular_Season,56.31
22957,John Henson,2013,Regular_Season,54.33
22958,Timofey Mozgov,2013,Regular_Season,58.39
22959,Mike Scott,2013,Regular_Season,55.9
22960,Courtney Lee,2013,Regular_Season,57.37
22961,P.J. Tucker,2013,Regular_Season,54.02
22962,Jarrett Jack,2013,Regular_Season,49.77
22963,Martell Webster,2013,Regular_Season,59.11
22964,Greivis Vasquez,2013,Regular_Season,53.72
22965,Harrison Barnes,2013,Regular_Season,48.64
22966,Mo Williams,2013,Regular_Season,50.69
22967,Ben McLemore,2013,Regular_Season,48.52
22968,Boris Diaw,2013,Regular_Season,57.78
22969,Mario Chalmers,2013,Regular_Season,56.67
22970,Wesley Johnson,2013,Regular_Season,52.2
22971,Marcus Thornton,2013,Regular_Season,51.07
22972,Ray Allen,2013,Regular_Season,59.0
22973,Jordan Hill,2013,Regular_Season,57.94
22974,Brian Roberts,2013,Regular_Season,52.93
22975,Kirk Hinrich,2013,Regular_Season,49.41
22976,Jerryd Bayless,2013,Regular_Season,49.78
22977,Jeremy Lamb,2013,Regular_Season,52.18
22978,Josh McRoberts,2013,Regular_Season,54.77
22979,J.J. Barea,2013,Regular_Season,47.14
22980,Miles Plumlee,2013,Regular_Season,52.86
22981,Aaron Brooks,2013,Regular_Season,51.78
22982,Glen Davis,2013,Regular_Season,49.06
22983,Evan Fournier,2013,Regular_Season,53.33
22984,Anthony Morrow,2013,Regular_Season,56.96
22985,Shaun Livingston,2013,Regular_Season,55.07
22986,Luis Scola,2013,Regular_Season,50.5
22987,Matt Barnes,2013,Regular_Season,55.15
22988,Derrick Williams,2013,Regular_Season,52.35
22989,Mirza Teletovic,2013,Regular_Season,55.91
22990,Danny Green,2013,Regular_Season,58.0
22991,Kelly Olynyk,2013,Regular_Season,54.62
22992,Maurice Harkless,2013,Regular_Season,54.22
22993,Andre Iguodala,2013,Regular_Season,56.97
22994,Caron Butler,2013,Regular_Season,51.22
22995,Jason Thompson,2013,Regular_Season,52.34
22996,Mike Miller,2013,Regular_Season,61.91
22997,Al-Farouq Aminu,2013,Regular_Season,51.6
22998,Alan Anderson,2013,Regular_Season,52.52
22999,Patrick Patterson,2013,Regular_Season,53.34
23000,Shelvin Mack,2013,Regular_Season,50.98
23001,Samuel Dalembert,2013,Regular_Season,60.49
23002,Norris Cole,2013,Regular_Season,49.72
23003,Giannis Antetokounmpo,2013,Regular_Season,51.79
23004,Mason Plumlee,2013,Regular_Season,67.04
23005,Kosta Koufos,2013,Regular_Season,51.41
23006,Draymond Green,2013,Regular_Season,49.79
23007,Jared Dudley,2013,Regular_Season,54.07
23008,Dante Cunningham,2013,Regular_Season,47.36
23009,Marreese Speights,2013,Regular_Season,50.7
23010,E'Twaun Moore,2013,Regular_Season,51.35
23011,DeJuan Blair,2013,Regular_Season,55.69
23012,Iman Shumpert,2013,Regular_Season,48.04
23013,Tony Allen,2013,Regular_Season,53.08
23014,Trevor Booker,2013,Regular_Season,56.25
23015,Cody Zeller,2013,Regular_Season,49.8
23016,Omri Casspi,2013,Regular_Season,52.84
23017,Tiago Splitter,2013,Regular_Season,57.21
23018,Chris Andersen,2013,Regular_Season,68.27
23019,Kentavious Caldwell-Pope,2013,Regular_Season,48.27
23020,Hollis Thompson,2013,Regular_Season,57.04
23021,Tayshaun Prince,2013,Regular_Season,43.79
23022,Andrew Nicholson,2013,Regular_Season,48.87
23023,Derek Fisher,2013,Regular_Season,54.18
23024,Elton Brand,2013,Regular_Season,56.11
23025,C.J. Watson,2013,Regular_Season,55.54
23026,John Salmons,2013,Regular_Season,46.23
23027,Tyler Zeller,2013,Regular_Season,58.12
23028,Thabo Sefolosha,2013,Regular_Season,51.71
23029,Ed Davis,2013,Regular_Season,54.23
23030,Jae Crowder,2013,Regular_Season,55.14
23031,Nick Calathes,2013,Regular_Season,50.63
23032,Tony Snell,2013,Regular_Season,48.86
23033,Dorell Wright,2013,Regular_Season,52.39
23034,Cory Joseph,2013,Regular_Season,55.82
23035,Matt Dellavedova,2013,Regular_Season,53.45
23036,Thomas Robinson,2013,Regular_Season,50.23
23037,Nick Collison,2013,Regular_Season,59.95
23038,Shane Battier,2013,Regular_Season,52.26
23039,Ian Mahinmi,2013,Regular_Season,53.8
23040,Rashard Lewis,2013,Regular_Season,53.49
23041,Steven Adams,2013,Regular_Season,54.12
23042,Ish Smith,2013,Regular_Season,43.77
23043,Diante Garrett,2013,Regular_Season,45.88
23044,Jeff Ayres,2013,Regular_Season,60.54
23045,Bismack Biyombo,2013,Regular_Season,60.6
23046,Perry Jones,2013,Regular_Season,54.14
23047,Phil Pressey,2013,Regular_Season,39.04
23048,Kendrick Perkins,2013,Regular_Season,47.42
23049,Matt Bonner,2013,Regular_Season,58.19
23050,Garrett Temple,2013,Regular_Season,43.15
23051,Nazr Mohammed,2013,Regular_Season,44.54
23052,Kevin Durant,2013,Playoffs,57.02
23053,LeBron James,2013,Playoffs,66.76
23054,Russell Westbrook,2013,Playoffs,53.92
23055,Paul George,2013,Playoffs,57.77
23056,Tony Parker,2013,Playoffs,53.08
23057,Tim Duncan,2013,Playoffs,56.84
23058,Dwyane Wade,2013,Playoffs,56.05
23059,Manu Ginobili,2013,Playoffs,59.28
23060,Kawhi Leonard,2013,Playoffs,60.59
23061,Blake Griffin,2013,Playoffs,55.39
23062,Chris Bosh,2013,Playoffs,59.57
23063,LaMarcus Aldridge,2013,Playoffs,50.88
23064,David West,2013,Playoffs,52.79
23065,Lance Stephenson,2013,Playoffs,53.61
23066,Chris Paul,2013,Playoffs,58.32
23067,Joe Johnson,2013,Playoffs,62.59
23068,Damian Lillard,2013,Playoffs,57.79
23069,George Hill,2013,Playoffs,56.14
23070,Danny Green,2013,Playoffs,65.0
23071,Boris Diaw,2013,Playoffs,58.25
23072,Bradley Beal,2013,Playoffs,53.13
23073,Reggie Jackson,2013,Playoffs,58.22
23074,Serge Ibaka,2013,Playoffs,63.29
23075,Jamal Crawford,2013,Playoffs,53.06
23076,Ray Allen,2013,Playoffs,58.07
23077,John Wall,2013,Playoffs,46.15
23078,Roy Hibbert,2013,Playoffs,51.14
23079,Deron Williams,2013,Playoffs,50.64
23080,Tiago Splitter,2013,Playoffs,65.91
23081,J.J. Redick,2013,Playoffs,59.89
23082,Patty Mills,2013,Playoffs,57.25
23083,Nicolas Batum,2013,Playoffs,56.19
23084,DeMar DeRozan,2013,Playoffs,55.02
23085,Paul Pierce,2013,Playoffs,57.31
23086,Stephen Curry,2013,Playoffs,59.86
23087,James Harden,2013,Playoffs,51.94
23088,Wesley Matthews,2013,Playoffs,53.3
23089,Dwight Howard,2013,Playoffs,58.14
23090,Trevor Ariza,2013,Playoffs,62.56
23091,Kyle Lowry,2013,Playoffs,56.68
23092,Marcin Gortat,2013,Playoffs,52.56
23093,Monta Ellis,2013,Playoffs,50.84
23094,Maybyner Nene,2013,Playoffs,45.84
23095,Paul Millsap,2013,Playoffs,53.27
23096,Jeff Teague,2013,Playoffs,52.08
23097,Dirk Nowitzki,2013,Playoffs,47.98
23098,Mario Chalmers,2013,Playoffs,52.46
23099,DeAndre Jordan,2013,Playoffs,64.81
23100,Marco Belinelli,2013,Playoffs,57.51
23101,Matt Barnes,2013,Playoffs,52.88
23102,Marc Gasol,2013,Playoffs,46.2
23103,Shaun Livingston,2013,Playoffs,56.71
23104,Chandler Parsons,2013,Playoffs,51.97
23105,Klay Thompson,2013,Playoffs,52.97
23106,Caron Butler,2013,Playoffs,46.96
23107,Mike Conley,2013,Playoffs,48.92
23108,Robin Lopez,2013,Playoffs,52.97
23109,Darren Collison,2013,Playoffs,50.09
23110,Luis Scola,2013,Playoffs,47.96
23111,Zach Randolph,2013,Playoffs,44.66
23112,C.J. Watson,2013,Playoffs,52.29
23113,Mirza Teletovic,2013,Playoffs,56.71
23114,David Lee,2013,Playoffs,56.82
23115,Rashard Lewis,2013,Playoffs,54.75
23116,Kyle Korver,2013,Playoffs,65.94
23117,Chris Andersen,2013,Playoffs,62.4
23118,Andre Iguodala,2013,Playoffs,60.12
23119,Norris Cole,2013,Playoffs,54.37
23120,Taj Gibson,2013,Playoffs,62.47
23121,Vince Carter,2013,Playoffs,59.33
23122,Tony Allen,2013,Playoffs,52.93
23123,Kevin Garnett,2013,Playoffs,56.76
23124,Draymond Green,2013,Playoffs,58.82
23125,Devin Harris,2013,Playoffs,57.54
23126,Kemba Walker,2013,Playoffs,61.98
23127,Andray Blatche,2013,Playoffs,54.07
23128,Amir Johnson,2013,Playoffs,67.21
23129,Jonas Valanciunas,2013,Playoffs,64.76
23130,Patrick Patterson,2013,Playoffs,65.27
23131,Derek Fisher,2013,Playoffs,45.85
23132,Jose Calderon,2013,Playoffs,55.01
23133,Greivis Vasquez,2013,Playoffs,52.24
23134,Alan Anderson,2013,Playoffs,50.77
23135,Steven Adams,2013,Playoffs,63.5
23136,Courtney Lee,2013,Playoffs,51.53
23137,Jimmy Butler,2013,Playoffs,50.66
23138,Jeremy Lin,2013,Playoffs,49.97
23139,Mike Dunleavy,2013,Playoffs,59.31
23140,Mike Scott,2013,Playoffs,47.72
23141,D.J. Augustin,2013,Playoffs,41.07
23142,DeMarre Carroll,2013,Playoffs,57.58
23143,Kendrick Perkins,2013,Playoffs,58.14
23144,Shawn Marion,2013,Playoffs,46.21
23145,Marcus Thornton,2013,Playoffs,47.64
23146,Mo Williams,2013,Playoffs,46.21
23147,Lou Williams,2013,Playoffs,50.84
23148,Shelvin Mack,2013,Playoffs,54.51
23149,Thabo Sefolosha,2013,Playoffs,48.95
23150,Al Jefferson,2013,Playoffs,50.72
23151,Harrison Barnes,2013,Playoffs,49.96
23152,Kirk Hinrich,2013,Playoffs,47.61
23153,Beno Udrih,2013,Playoffs,54.22
23154,James Jones,2013,Playoffs,64.13
23155,Joakim Noah,2013,Playoffs,53.63
23156,Patrick Beverley,2013,Playoffs,47.79
23157,Mike Miller,2013,Playoffs,55.48
23158,Glen Davis,2013,Playoffs,60.98
23159,Carlos Boozer,2013,Playoffs,47.1
23160,Cory Joseph,2013,Playoffs,55.92
23161,Terrence Jones,2013,Playoffs,51.94
23162,Josh McRoberts,2013,Playoffs,61.5
23163,Will Barton,2013,Playoffs,61.41
23164,Gary Neal,2013,Playoffs,41.61
23165,Marreese Speights,2013,Playoffs,53.29
23166,Andre Miller,2013,Playoffs,48.93
23167,Jermaine O'Neal,2013,Playoffs,59.12
23168,Martell Webster,2013,Playoffs,46.71
23169,DeJuan Blair,2013,Playoffs,61.12
23170,Udonis Haslem,2013,Playoffs,48.31
23171,Jeremy Lamb,2013,Playoffs,45.7
23172,Evan Turner,2013,Playoffs,52.42
23173,Gerald Henderson,2013,Playoffs,43.84
23174,Chris Douglas-Roberts,2013,Playoffs,85.74
23175,Ian Mahinmi,2013,Playoffs,52.98
23176,Shane Battier,2013,Playoffs,65.6
23177,Chris Copeland,2013,Playoffs,56.32
23178,Omer Asik,2013,Playoffs,50.99
23179,Terrence Ross,2013,Playoffs,35.57
23180,Drew Gooden,2013,Playoffs,40.94
23181,Michael Kidd-Gilchrist,2013,Playoffs,54.14
23182,Danny Granger,2013,Playoffs,38.67
23183,Nick Collison,2013,Playoffs,49.4
23184,Brandan Wright,2013,Playoffs,79.94
23185,Samuel Dalembert,2013,Playoffs,52.29
23186,Thomas Robinson,2013,Playoffs,46.95
23187,Aron Baynes,2013,Playoffs,56.34
23188,Troy Daniels,2013,Playoffs,80.73
23189,Trevor Booker,2013,Playoffs,47.41
23190,Dorell Wright,2013,Playoffs,56.64
23191,Matt Bonner,2013,Playoffs,59.31
23192,Andrei Kirilenko,2013,Playoffs,55.6
23193,Mason Plumlee,2013,Playoffs,45.99
23194,Pero Antic,2013,Playoffs,24.17
23195,Tayshaun Prince,2013,Playoffs,40.38
23196,Rasual Butler,2013,Playoffs,59.82
23197,Jae Crowder,2013,Playoffs,52.78
23198,Jeff Ayres,2013,Playoffs,51.45
23199,John Salmons,2013,Playoffs,37.27
23200,Elton Brand,2013,Playoffs,28.17
26812,James Harden,2014,Regular_Season,60.49
26813,Stephen Curry,2014,Regular_Season,63.79
26814,Russell Westbrook,2014,Regular_Season,53.62
26815,LeBron James,2014,Regular_Season,57.66
26816,Damian Lillard,2014,Regular_Season,56.02
26817,Klay Thompson,2014,Regular_Season,59.08
26818,LaMarcus Aldridge,2014,Regular_Season,52.75
26819,Anthony Davis,2014,Regular_Season,59.07
26820,Kyrie Irving,2014,Regular_Season,58.33
26821,Chris Paul,2014,Regular_Season,59.64
26822,Monta Ellis,2014,Regular_Season,50.86
26823,Blake Griffin,2014,Regular_Season,55.15
26824,Gordon Hayward,2014,Regular_Season,56.69
26825,Pau Gasol,2014,Regular_Season,55.02
26826,Rudy Gay,2014,Regular_Season,55.55
26827,Nikola Vucevic,2014,Regular_Season,54.84
26828,DeMarcus Cousins,2014,Regular_Season,54.48
26829,Marc Gasol,2014,Regular_Season,55.82
26830,John Wall,2014,Regular_Season,52.33
26831,Andrew Wiggins,2014,Regular_Season,51.68
26832,Eric Bledsoe,2014,Regular_Season,55.52
26833,Dirk Nowitzki,2014,Regular_Season,56.05
26834,Tyreke Evans,2014,Regular_Season,50.77
26835,Jimmy Butler,2014,Regular_Season,58.3
26836,Victor Oladipo,2014,Regular_Season,52.66
26837,J.J. Redick,2014,Regular_Season,62.15
26838,Goran Dragic,2014,Regular_Season,57.69
26839,Markieff Morris,2014,Regular_Season,52.33
26840,Kyle Lowry,2014,Regular_Season,52.7
26841,Lou Williams,2014,Regular_Season,56.36
26842,Brook Lopez,2014,Regular_Season,55.8
26843,Kevin Love,2014,Regular_Season,56.16
26844,Paul Millsap,2014,Regular_Season,56.48
26845,Derrick Favors,2014,Regular_Season,55.78
26846,Jeff Green,2014,Regular_Season,53.42
26847,Enes Kanter,2014,Regular_Season,56.4
26848,Jeff Teague,2014,Regular_Season,56.55
26849,Al Horford,2014,Regular_Season,56.28
26850,Joe Johnson,2014,Regular_Season,52.34
26851,Ty Lawson,2014,Regular_Season,52.64
26852,Zach Randolph,2014,Regular_Season,53.76
26853,Andre Drummond,2014,Regular_Season,50.37
26854,Reggie Jackson,2014,Regular_Season,51.15
26855,Mike Conley,2014,Regular_Season,55.82
26856,Isaiah Thomas,2014,Regular_Season,57.94
26857,Wilson Chandler,2014,Regular_Season,52.29
26858,Thaddeus Young,2014,Regular_Season,50.71
26859,Avery Bradley,2014,Regular_Season,50.71
26860,Tim Duncan,2014,Regular_Season,55.97
26861,Kawhi Leonard,2014,Regular_Season,56.65
26862,Khris Middleton,2014,Regular_Season,56.26
26863,Trevor Ariza,2014,Regular_Season,53.86
26864,Kentavious Caldwell-Pope,2014,Regular_Season,50.07
26865,Arron Afflalo,2014,Regular_Season,53.29
26866,Giannis Antetokounmpo,2014,Regular_Season,55.22
26867,Josh Smith,2014,Regular_Season,46.72
26868,Jamal Crawford,2014,Regular_Season,53.16
26869,Luol Deng,2014,Regular_Season,56.1
26870,Marcin Gortat,2014,Regular_Season,58.74
26871,Ben McLemore,2014,Regular_Season,55.25
26872,Tony Parker,2014,Regular_Season,53.92
26873,Trey Burke,2014,Regular_Season,45.52
26874,Gerald Henderson,2014,Regular_Season,51.41
26875,Michael Carter-Williams,2014,Regular_Season,46.13
26876,Jonas Valanciunas,2014,Regular_Season,62.25
26877,Bradley Beal,2014,Regular_Season,52.05
26878,Jarrett Jack,2014,Regular_Season,52.19
26879,Aaron Brooks,2014,Regular_Season,53.38
26880,DeAndre Jordan,2014,Regular_Season,63.81
26881,Kenneth Faried,2014,Regular_Season,54.83
26882,Danny Green,2014,Regular_Season,59.58
26883,Robert Covington,2014,Regular_Season,55.37
26884,C.J. Miles,2014,Regular_Season,52.46
26885,Dion Waiters,2014,Regular_Season,46.0
26886,Draymond Green,2014,Regular_Season,53.99
26887,Corey Brewer,2014,Regular_Season,50.69
26888,Kyle Korver,2014,Regular_Season,69.87
26889,Rodney Stuckey,2014,Regular_Season,52.77
26890,Deron Williams,2014,Regular_Season,50.4
26891,Gerald Green,2014,Regular_Season,53.2
26892,DeMarre Carroll,2014,Regular_Season,60.26
26893,Paul Pierce,2014,Regular_Season,57.99
26894,Brandon Bass,2014,Regular_Season,55.72
26895,Donatas Motiejunas,2014,Regular_Season,55.3
26896,J.R. Smith,2014,Regular_Season,53.83
26897,Marcus Morris,2014,Regular_Season,51.99
26898,Jordan Hill,2014,Regular_Season,49.42
26899,Carlos Boozer,2014,Regular_Season,51.67
26900,Tyler Zeller,2014,Regular_Season,59.43
26901,Nikola Mirotic,2014,Regular_Season,55.61
26902,Jeremy Lin,2014,Regular_Season,53.89
26903,Harrison Barnes,2014,Regular_Season,57.27
26904,Mario Chalmers,2014,Regular_Season,52.11
26905,Terrence Ross,2014,Regular_Season,51.89
26906,O.J. Mayo,2014,Regular_Season,52.88
26907,Tim Hardaway Jr.,2014,Regular_Season,51.17
26908,Roy Hibbert,2014,Regular_Season,50.14
26909,Marreese Speights,2014,Regular_Season,54.6
26910,Anthony Morrow,2014,Regular_Season,60.38
26911,Timofey Mozgov,2014,Regular_Season,59.38
26912,Evan Turner,2014,Regular_Season,48.2
26913,Zach LaVine,2014,Regular_Season,51.53
26914,D.J. Augustin,2014,Regular_Season,52.7
26915,Courtney Lee,2014,Regular_Season,55.52
26916,Greivis Vasquez,2014,Regular_Season,51.39
26917,Tyson Chandler,2014,Regular_Season,69.7
26918,Dennis Schroder,2014,Regular_Season,51.63
26919,Matt Barnes,2014,Regular_Season,57.37
26920,Luis Scola,2014,Regular_Season,51.45
26921,Wesley Johnson,2014,Regular_Season,50.86
26922,Nerlens Noel,2014,Regular_Season,49.32
26923,Manu Ginobili,2014,Regular_Season,54.36
26924,Maybyner Nene,2014,Regular_Season,53.42
26925,Elfrid Payton,2014,Regular_Season,45.56
26926,Solomon Hill,2014,Regular_Season,50.7
26927,Mason Plumlee,2014,Regular_Season,57.04
26928,P.J. Tucker,2014,Regular_Season,54.1
26929,Gorgui Dieng,2014,Regular_Season,57.32
26930,Boris Diaw,2014,Regular_Season,52.61
26931,Bojan Bogdanovic,2014,Regular_Season,56.21
26932,Amir Johnson,2014,Regular_Season,60.27
26933,Tristan Thompson,2014,Regular_Season,58.03
26934,Rudy Gobert,2014,Regular_Season,62.69
26935,Devin Harris,2014,Regular_Season,55.86
26936,Nicolas Batum,2014,Regular_Season,51.62
26937,Ed Davis,2014,Regular_Season,59.4
26938,Jason Smith,2014,Regular_Season,49.75
26939,Patrick Patterson,2014,Regular_Season,56.82
26940,Taj Gibson,2014,Regular_Season,54.52
26941,Chris Kaman,2014,Regular_Season,53.71
26942,Jae Crowder,2014,Regular_Season,51.73
26943,Hollis Thompson,2014,Regular_Season,53.77
26944,Derrick Williams,2014,Regular_Season,54.01
26945,Rajon Rondo,2014,Regular_Season,44.75
26946,Zaza Pachulia,2014,Regular_Season,50.55
26947,Beno Udrih,2014,Regular_Season,55.01
26948,Andre Iguodala,2014,Regular_Season,55.3
26949,Jerryd Bayless,2014,Regular_Season,51.88
26950,Mike Dunleavy,2014,Regular_Season,57.29
26951,Henry Sims,2014,Regular_Season,52.11
26952,J.J. Barea,2014,Regular_Season,50.23
26953,Rasual Butler,2014,Regular_Season,53.07
26954,Marvin Williams,2014,Regular_Season,54.1
26955,Norris Cole,2014,Regular_Season,48.26
26956,Trevor Booker,2014,Regular_Season,53.58
26957,Omer Asik,2014,Regular_Season,54.5
26958,James Johnson,2014,Regular_Season,61.71
26959,J.J. Hickson,2014,Regular_Season,50.42
26960,Channing Frye,2014,Regular_Season,54.64
26961,Alan Anderson,2014,Regular_Season,56.25
26962,Brandan Wright,2014,Regular_Season,65.97
26963,Jason Terry,2014,Regular_Season,57.91
26964,Tony Allen,2014,Regular_Season,52.8
26965,Quincy Pondexter,2014,Regular_Season,54.98
26966,Steven Adams,2014,Regular_Season,54.89
26967,Cory Joseph,2014,Regular_Season,56.44
26968,Austin Rivers,2014,Regular_Season,48.06
26969,Mike Scott,2014,Regular_Season,54.33
26970,Marcus Smart,2014,Regular_Season,49.07
26971,Kevin Seraphin,2014,Regular_Season,53.49
26972,Jared Dudley,2014,Regular_Season,57.24
26973,Carl Landry,2014,Regular_Season,57.82
