,Player,Season,Stage,Turnovers/Fouls,per_game
8302,Stephon Marbury,2001,Regular_Season,Fouls,2.27
8303,Shareef Abdur-Rahim,2001,Regular_Season,Fouls,2.77
8304,Jerry Stackhouse,2001,Regular_Season,Fouls,2.14
8305,Antawn Jamison,2001,Regular_Season,Fouls,2.27
8306,Cuttino Mobley,2001,Regular_Season,Fouls,2.55
8307,Latrell Sprewell,2001,Regular_Season,Fouls,1.99
8308,Allan Houston,2001,Regular_Season,Fouls,2.36
8309,Shawn Marion,2001,Regular_Season,Fouls,2.64
8310,Wally Szczerbiak,2001,Regular_Season,Fouls,2.29
8311,Rasheed Wallace,2001,Regular_Season,Fouls,2.68
8312,Peja Stojakovic,2001,Regular_Season,Fouls,1.69
8313,Jason Terry,2001,Regular_Season,Fouls,2.0
8314,Ray Allen,2001,Regular_Season,Fouls,2.28
8315,Baron Davis,2001,Regular_Season,Fouls,2.94
8316,Vince Carter,2001,Regular_Season,Fouls,3.18
8317,Eddie Jones,2001,Regular_Season,Fouls,3.2
8318,Steve Nash,2001,Regular_Season,Fouls,2.0
8319,Sam Cassell,2001,Regular_Season,Fouls,2.81
8320,Elton Brand,2001,Regular_Season,Fouls,3.18
8321,Pau Gasol,2001,Regular_Season,Fouls,2.38
8322,Michael Finley,2001,Regular_Season,Fouls,2.09
8323,Jermaine O'Neal,2001,Regular_Season,Fouls,3.74
8324,Andre Miller,2001,Regular_Season,Fouls,2.8
8325,Chris Webber,2001,Regular_Season,Fouls,3.37
8326,Nick Van Exel,2001,Regular_Season,Fouls,1.43
8327,Reggie Miller,2001,Regular_Season,Fouls,1.82
8328,Bonzi Wells,2001,Regular_Season,Fouls,2.81
8329,Jason Kidd,2001,Regular_Season,Fouls,1.66
8330,Keith Van Horn,2001,Regular_Season,Fouls,2.73
8331,Rashard Lewis,2001,Regular_Season,Fouls,2.45
8332,Juwan Howard,2001,Regular_Season,Fouls,3.26
8333,Jeff McInnis,2001,Regular_Season,Fouls,2.49
8334,Alonzo Mourning,2001,Regular_Season,Fouls,3.44
8335,Wesley Person,2001,Regular_Season,Fouls,1.19
8336,Lamond Murray,2001,Regular_Season,Fouls,2.08
8337,Cliff Robinson,2001,Regular_Season,Fouls,3.04
8338,Brent Barry,2001,Regular_Season,Fouls,2.25
8339,Jason Richardson,2001,Regular_Season,Fouls,2.44
8340,Kurt Thomas,2001,Regular_Season,Fouls,4.16
8341,Shane Battier,2001,Regular_Season,Fouls,2.76
8342,Antonio Davis,2001,Regular_Season,Fouls,2.92
8343,John Stockton,2001,Regular_Season,Fouls,2.54
8344,Kerry Kittles,2001,Regular_Season,Fouls,1.32
8345,Mike Bibby,2001,Regular_Season,Fouls,1.65
8346,Kenyon Martin,2001,Regular_Season,Fouls,3.59
8347,Quentin Richardson,2001,Regular_Season,Fouls,1.75
8348,Elden Campbell,2001,Regular_Season,Fouls,3.43
8349,Corliss Williamson,2001,Regular_Season,Fouls,2.9
8350,Raef LaFrentz,2001,Regular_Season,Fouls,3.6
8351,Brad Miller,2001,Regular_Season,Fouls,3.21
8352,Chauncey Billups,2001,Regular_Season,Fouls,2.06
8353,Damon Stoudamire,2001,Regular_Season,Fouls,2.04
8354,Darrell Armstrong,2001,Regular_Season,Fouls,2.02
8355,Kenny Thomas,2001,Regular_Season,Fouls,2.68
8356,Doug Christie,2001,Regular_Season,Fouls,2.58
8357,Alvin Williams,2001,Regular_Season,Fouls,2.33
8358,Penny Hardaway,2001,Regular_Season,Fouls,2.3
8359,Ricky Davis,2001,Regular_Season,Fouls,1.77
8360,Matt Harpring,2001,Regular_Season,Fouls,2.48
8361,Chucky Atkins,2001,Regular_Season,Fouls,2.24
8362,David Robinson,2001,Regular_Season,Fouls,2.47
8363,David Wesley,2001,Regular_Season,Fouls,2.19
8364,Troy Hudson,2001,Regular_Season,Fouls,1.47
8365,Marcus Fizer,2001,Regular_Season,Fouls,2.45
8366,Desmond Mason,2001,Regular_Season,Fouls,2.27
8367,Dikembe Mutombo,2001,Regular_Season,Fouls,3.0
8368,Rodney Rogers,2001,Regular_Season,Fouls,2.92
8369,Keon Clark,2001,Regular_Season,Fouls,3.19
8370,Bobby Jackson,2001,Regular_Season,Fouls,1.79
8371,Larry Hughes,2001,Regular_Season,Fouls,2.05
8372,Steve Smith,2001,Regular_Season,Fouls,2.05
8373,Vlade Divac,2001,Regular_Season,Fouls,2.86
8374,Michael Olowokandi,2001,Regular_Season,Fouls,2.71
8375,Pat Garrity,2001,Regular_Season,Fouls,2.88
8376,Andrei Kirilenko,2001,Regular_Season,Fouls,1.9
8377,Tim Thomas,2001,Regular_Season,Fouls,2.69
8378,Danny Fortson,2001,Regular_Season,Fouls,3.3
8379,Lee Nailon,2001,Regular_Season,Fouls,2.22
8380,Ruben Patterson,2001,Regular_Season,Fouls,1.85
8381,Chris Whitney,2001,Regular_Season,Fouls,2.22
8382,Voshon Lenard,2001,Regular_Season,Fouls,1.48
8383,Hedo Turkoglu,2001,Regular_Season,Fouls,2.3
8384,Nazr Mohammed,2001,Regular_Season,Fouls,3.07
8385,Rod Strickland,2001,Regular_Season,Fouls,1.5
8386,Anthony Mason,2001,Regular_Season,Fouls,2.27
8387,Derek Fisher,2001,Regular_Season,Fouls,1.73
8388,James Posey,2001,Regular_Season,Fouls,3.08
8389,Darius Miles,2001,Regular_Season,Fouls,2.24
8390,Bob Sura,2001,Regular_Season,Fouls,2.05
8391,Malik Rose,2001,Regular_Season,Fouls,2.54
8392,Joe Smith,2001,Regular_Season,Fouls,3.49
8393,Derek Anderson,2001,Regular_Season,Fouls,1.61
8394,Antonio Daniels,2001,Regular_Season,Fouls,1.27
8395,Jamaal Tinsley,2001,Regular_Season,Fouls,3.1
8396,Richard Jefferson,2001,Regular_Season,Fouls,2.67
8397,Dale Davis,2001,Regular_Season,Fouls,2.46
8398,Jon Barry,2001,Regular_Season,Fouls,1.63
8399,Anthony Peeler,2001,Regular_Season,Fouls,1.67
8400,Kenny Anderson,2001,Regular_Season,Fouls,2.75
8401,Tony Parker,2001,Regular_Season,Fouls,2.16
8402,Jamaal Magloire,2001,Regular_Season,Fouls,2.45
8403,Rasho Nesterovic,2001,Regular_Season,Fouls,3.2
8404,Mark Jackson,2001,Regular_Season,Fouls,1.98
8405,Trenton Hassell,2001,Regular_Season,Fouls,2.36
8406,Lucious Harris,2001,Regular_Season,Fouls,1.34
8407,Brian Grant,2001,Regular_Season,Fouls,3.26
8408,Jumaine Jones,2001,Regular_Season,Fouls,2.26
8409,P.J. Brown,2001,Regular_Season,Fouls,2.78
8410,Moochie Norris,2001,Regular_Season,Fouls,1.59
8411,Rick Fox,2001,Regular_Season,Fouls,2.98
8412,Eddie Griffin,2001,Regular_Season,Fouls,1.59
8413,Bryon Russell,2001,Regular_Season,Fouls,3.11
8414,Eric Piatkowski,2001,Regular_Season,Fouls,1.55
8415,Ben Wallace,2001,Regular_Season,Fouls,2.22
8416,Horace Grant,2001,Regular_Season,Fouls,1.55
8417,Erick Strickland,2001,Regular_Season,Fouls,1.84
8418,Todd MacCulloch,2001,Regular_Season,Fouls,2.92
8419,DerMarr Johnson,2001,Regular_Season,Fouls,2.26
8420,Tony Delk,2001,Regular_Season,Fouls,1.56
8421,Othella Harrington,2001,Regular_Season,Fouls,3.21
8422,Aaron Williams,2001,Regular_Season,Fouls,2.59
8423,Travis Best,2001,Regular_Season,Fouls,2.34
8424,Joe Johnson,2001,Regular_Season,Fouls,1.48
8425,Devean George,2001,Regular_Season,Fouls,2.32
8426,Jonathan Bender,2001,Regular_Season,Fouls,1.88
8427,Chris Mihm,2001,Regular_Season,Fouls,3.51
8428,Tyronn Lue,2001,Regular_Season,Fouls,1.69
8429,Popeye Jones,2001,Regular_Season,Fouls,2.63
8430,Erick Dampier,2001,Regular_Season,Fouls,3.22
8431,Robert Horry,2001,Regular_Season,Fouls,2.57
8432,Jacque Vaughn,2001,Regular_Season,Fouls,2.22
8433,Jerome Williams,2001,Regular_Season,Fouls,2.25
8434,Austin Croshere,2001,Regular_Season,Fouls,1.39
8435,Zeljko Rebraca,2001,Regular_Season,Fouls,2.59
8436,Tony Battie,2001,Regular_Season,Fouls,2.96
8437,Scot Pollard,2001,Regular_Season,Fouls,2.52
8438,Scott Padgett,2001,Regular_Season,Fouls,1.85
8439,Kelvin Cato,2001,Regular_Season,Fouls,2.75
8440,Monty Williams,2001,Regular_Season,Fouls,1.97
8441,Eddy Curry,2001,Regular_Season,Fouls,2.42
8442,Speedy Claxton,2001,Regular_Season,Fouls,2.16
8443,Troy Murphy,2001,Regular_Season,Fouls,2.63
8444,Lindsey Hunter,2001,Regular_Season,Fouls,1.46
8445,Eric Williams,2001,Regular_Season,Fouls,2.42
8446,Jeff Foster,2001,Regular_Season,Fouls,2.83
8447,Kevin Ollie,2001,Regular_Season,Fouls,1.2
8448,Samaki Walker,2001,Regular_Season,Fouls,2.46
8449,Shawn Kemp,2001,Regular_Season,Fouls,2.45
8450,Jarron Collins,2001,Regular_Season,Fouls,3.34
8451,Tyrone Nesby,2001,Regular_Season,Fouls,2.36
8452,Tyson Chandler,2001,Regular_Season,Fouls,2.51
8453,Shandon Anderson,2001,Regular_Season,Fouls,1.63
8454,Tony Massenburg,2001,Regular_Season,Fouls,2.38
8455,Eduardo Najera,2001,Regular_Season,Fouls,2.52
8456,Terry Porter,2001,Regular_Season,Fouls,1.24
8457,Hanno Mottola,2001,Regular_Season,Fouls,2.12
8458,Jahidi White,2001,Regular_Season,Fouls,2.3
8459,Adonal Foyle,2001,Regular_Season,Fouls,2.27
8460,Bo Outlaw,2001,Regular_Season,Fouls,2.46
8461,Ryan Bowen,2001,Regular_Season,Fouls,2.28
8462,Vitaly Potapenko,2001,Regular_Season,Fouls,2.2
8463,Stacey Augmon,2001,Regular_Season,Fouls,1.49
8464,Jason Collins,2001,Regular_Season,Fouls,2.25
8465,Fred Hoiberg,2001,Regular_Season,Fouls,1.1
8466,Damon Jones,2001,Regular_Season,Fouls,1.24
8467,Slava Medvedenko,2001,Regular_Season,Fouls,1.68
8468,Michael Curry,2001,Regular_Season,Fouls,2.51
8469,Darvin Ham,2001,Regular_Season,Fouls,2.5
8470,Chris Childs,2001,Regular_Season,Fouls,2.57
8471,Corie Blount,2001,Regular_Season,Fouls,2.44
8472,Raja Bell,2001,Regular_Season,Fouls,1.47
8473,Greg Ostertag,2001,Regular_Season,Fouls,2.05
8474,Sam Mitchell,2001,Regular_Season,Fouls,1.07
8475,Don Reid,2001,Regular_Season,Fouls,2.65
8476,Walter McCarty,2001,Regular_Season,Fouls,1.48
8477,Ervin Johnson,2001,Regular_Season,Fouls,2.7
8478,Joel Przybilla,2001,Regular_Season,Fouls,2.8
8479,Brian Shaw,2001,Regular_Season,Fouls,0.74
8480,Felipe Lopez,2001,Regular_Season,Fouls,1.09
8481,Shaquille O'Neal,2001,Playoffs,Fouls,3.26
8482,Kobe Bryant,2001,Playoffs,Fouls,3.42
8483,Paul Pierce,2001,Playoffs,Fouls,3.25
8484,Jason Kidd,2001,Playoffs,Fouls,2.0
8485,Chris Webber,2001,Playoffs,Fouls,4.0
8486,Antoine Walker,2001,Playoffs,Fouls,3.5
8487,Kenyon Martin,2001,Playoffs,Fouls,4.3
8488,Mike Bibby,2001,Playoffs,Fouls,1.88
8489,Keith Van Horn,2001,Playoffs,Fouls,2.8
8490,Tim Duncan,2001,Playoffs,Fouls,2.44
8491,Kerry Kittles,2001,Playoffs,Fouls,1.85
8492,Dirk Nowitzki,2001,Playoffs,Fouls,3.38
8493,Vlade Divac,2001,Playoffs,Fouls,4.75
8494,Baron Davis,2001,Playoffs,Fouls,4.0
8495,Michael Finley,2001,Playoffs,Fouls,3.0
8496,Derek Fisher,2001,Playoffs,Fouls,2.58
8497,Kenny Anderson,2001,Playoffs,Fouls,3.62
8498,Rick Fox,2001,Playoffs,Fouls,3.68
8499,Doug Christie,2001,Playoffs,Fouls,4.0
8500,Lucious Harris,2001,Playoffs,Fouls,1.45
8501,Robert Horry,2001,Playoffs,Fouls,3.47
8502,Jerry Stackhouse,2001,Playoffs,Fouls,2.6
8503,Bobby Jackson,2001,Playoffs,Fouls,1.94
8504,Steve Nash,2001,Playoffs,Fouls,2.5
8505,Tony Parker,2001,Playoffs,Fouls,2.2
8506,Allen Iverson,2001,Playoffs,Fouls,1.6
8507,Peja Stojakovic,2001,Playoffs,Fouls,2.2
8508,Rodney Rogers,2001,Playoffs,Fouls,2.62
8509,David Wesley,2001,Playoffs,Fouls,3.33
8510,Richard Jefferson,2001,Playoffs,Fouls,2.0
8511,Hedo Turkoglu,2001,Playoffs,Fouls,3.06
8512,Corliss Williamson,2001,Playoffs,Fouls,3.1
8513,Cliff Robinson,2001,Playoffs,Fouls,2.8
8514,Aaron Williams,2001,Playoffs,Fouls,3.9
8515,Malik Rose,2001,Playoffs,Fouls,3.1
8516,Eric Williams,2001,Playoffs,Fouls,3.31
8517,Todd MacCulloch,2001,Playoffs,Fouls,2.55
8518,Tracy McGrady,2001,Playoffs,Fouls,2.75
8519,Elden Campbell,2001,Playoffs,Fouls,3.78
8520,Reggie Miller,2001,Playoffs,Fouls,2.0
8521,Chucky Atkins,2001,Playoffs,Fouls,2.5
8522,Gary Payton,2001,Playoffs,Fouls,2.4
8523,Steve Smith,2001,Playoffs,Fouls,2.0
8524,Jamaal Magloire,2001,Playoffs,Fouls,3.75
8525,Tony Battie,2001,Playoffs,Fouls,3.19
8526,Antonio Daniels,2001,Playoffs,Fouls,1.3
8527,Devean George,2001,Playoffs,Fouls,2.68
8528,P.J. Brown,2001,Playoffs,Fouls,4.11
8529,Raef LaFrentz,2001,Playoffs,Fouls,4.88
8530,Nick Van Exel,2001,Playoffs,Fouls,3.25
8531,Jermaine O'Neal,2001,Playoffs,Fouls,4.8
8532,Antonio Davis,2001,Playoffs,Fouls,3.4
8533,Jon Barry,2001,Playoffs,Fouls,1.4
8534,Karl Malone,2001,Playoffs,Fouls,3.0
8535,Rasheed Wallace,2001,Playoffs,Fouls,4.0
8536,Ben Wallace,2001,Playoffs,Fouls,2.4
8537,Kevin Garnett,2001,Playoffs,Fouls,3.67
8538,George Lynch,2001,Playoffs,Fouls,2.89
8539,Lee Nailon,2001,Playoffs,Fouls,1.89
8540,Bruce Bowen,2001,Playoffs,Fouls,2.8
8541,Keon Clark,2001,Playoffs,Fouls,3.8
8542,Tony Delk,2001,Playoffs,Fouls,0.93
8543,Vin Baker,2001,Playoffs,Fouls,4.6
8544,Chauncey Billups,2001,Playoffs,Fouls,4.67
8545,Derrick Coleman,2001,Playoffs,Fouls,2.0
8546,Samaki Walker,2001,Playoffs,Fouls,2.21
8547,Darrell Armstrong,2001,Playoffs,Fouls,3.5
8548,Alvin Williams,2001,Playoffs,Fouls,2.4
8549,Wally Szczerbiak,2001,Playoffs,Fouls,2.67
8550,Metta World Peace,2001,Playoffs,Fouls,3.8
8551,Chris Childs,2001,Playoffs,Fouls,3.0
8552,Desmond Mason,2001,Playoffs,Fouls,2.2
8553,Donyell Marshall,2001,Playoffs,Fouls,1.0
8554,Michael Curry,2001,Playoffs,Fouls,3.2
8555,Brad Miller,2001,Playoffs,Fouls,3.2
8556,Brian Shaw,2001,Playoffs,Fouls,0.84
8557,Eric Snow,2001,Playoffs,Fouls,2.6
8558,Aaron McKie,2001,Playoffs,Fouls,2.4
8559,Matt Harpring,2001,Playoffs,Fouls,2.4
8560,Troy Hudson,2001,Playoffs,Fouls,1.0
8561,John Stockton,2001,Playoffs,Fouls,4.0
8562,Scot Pollard,2001,Playoffs,Fouls,2.4
8563,Anthony Johnson,2001,Playoffs,Fouls,1.26
8564,Scottie Pippen,2001,Playoffs,Fouls,4.67
8565,Jason Collins,2001,Playoffs,Fouls,2.82
8566,Stacey Augmon,2001,Playoffs,Fouls,2.33
8567,Morris Peterson,2001,Playoffs,Fouls,3.4
8568,Dikembe Mutombo,2001,Playoffs,Fouls,3.2
8569,Walter McCarty,2001,Playoffs,Fouls,1.36
8570,Derek Anderson,2001,Playoffs,Fouls,0.33
8571,Damon Jones,2001,Playoffs,Fouls,1.4
8572,Brent Barry,2001,Playoffs,Fouls,2.4
8573,Ron Mercer,2001,Playoffs,Fouls,1.8
8574,Vladimir Radmanovic,2001,Playoffs,Fouls,2.2
8575,Rashard Lewis,2001,Playoffs,Fouls,3.33
8576,Eduardo Najera,2001,Playoffs,Fouls,2.75
8577,Bonzi Wells,2001,Playoffs,Fouls,3.67
8578,Jerome Williams,2001,Playoffs,Fouls,3.8
8579,Lindsey Hunter,2001,Playoffs,Fouls,1.06
8580,Andrei Kirilenko,2001,Playoffs,Fouls,2.5
8581,Erick Strickland,2001,Playoffs,Fouls,1.25
8582,Pat Garrity,2001,Playoffs,Fouls,4.5
8583,Monty Williams,2001,Playoffs,Fouls,2.0
8584,Rasho Nesterovic,2001,Playoffs,Fouls,3.33
8585,Terry Porter,2001,Playoffs,Fouls,1.0
8586,Kevin Ollie,2001,Playoffs,Fouls,1.2
8587,Hakeem Olajuwon,2001,Playoffs,Fouls,1.8
8588,Danny Ferry,2001,Playoffs,Fouls,1.9
8589,Bryon Russell,2001,Playoffs,Fouls,3.75
8590,Greg Ostertag,2001,Playoffs,Fouls,3.5
8591,Greg Buckner,2001,Playoffs,Fouls,2.14
8592,Anthony Peeler,2001,Playoffs,Fouls,1.67
8593,Patrick Ewing,2001,Playoffs,Fouls,3.0
8594,Mark Bryant,2001,Playoffs,Fouls,1.56
8595,Zeljko Rebraca,2001,Playoffs,Fouls,2.8
8596,Jeff Foster,2001,Playoffs,Fouls,2.6
8597,Randy Livingston,2001,Playoffs,Fouls,1.4
8598,Mike Miller,2001,Playoffs,Fouls,2.0
8599,Horace Grant,2001,Playoffs,Fouls,1.75
8600,David Robinson,2001,Playoffs,Fouls,3.5
8601,Jamaal Tinsley,2001,Playoffs,Fouls,2.4
8602,Robert Traylor,2001,Playoffs,Fouls,1.88
8603,Jerome James,2001,Playoffs,Fouls,3.6
8604,Ruben Patterson,2001,Playoffs,Fouls,2.33
8605,Damon Stoudamire,2001,Playoffs,Fouls,1.67
8606,Dale Davis,2001,Playoffs,Fouls,5.33
8607,Ansu Sesay,2001,Playoffs,Fouls,2.0
8608,Corie Blount,2001,Playoffs,Fouls,1.8
8609,Kobe Bryant,2002,Regular_Season,Fouls,2.66
8610,Tracy McGrady,2002,Regular_Season,Fouls,2.08
8611,Allen Iverson,2002,Regular_Season,Fouls,1.82
8612,Paul Pierce,2002,Regular_Season,Fouls,2.87
8613,Dirk Nowitzki,2002,Regular_Season,Fouls,2.58
8614,Tim Duncan,2002,Regular_Season,Fouls,2.85
8615,Kevin Garnett,2002,Regular_Season,Fouls,2.43
8616,Allan Houston,2002,Regular_Season,Fouls,2.33
8617,Shaquille O'Neal,2002,Regular_Season,Fouls,3.42
8618,Antawn Jamison,2002,Regular_Season,Fouls,2.4
8619,Jalen Rose,2002,Regular_Season,Fouls,3.29
8620,Stephon Marbury,2002,Regular_Season,Fouls,2.47
8621,Jamal Mashburn,2002,Regular_Season,Fouls,2.39
8622,Shawn Marion,2002,Regular_Season,Fouls,2.57
8623,Ray Allen,2002,Regular_Season,Fouls,2.89
8624,Steve Francis,2002,Regular_Season,Fouls,3.1
8625,Karl Malone,2002,Regular_Season,Fouls,2.52
8626,Michael Jordan,2002,Regular_Season,Fouls,2.09
8627,Gary Payton,2002,Regular_Season,Fouls,2.26
8628,Ricky Davis,2002,Regular_Season,Fouls,2.25
8629,Richard Hamilton,2002,Regular_Season,Fouls,3.04
8630,Shareef Abdur-Rahim,2002,Regular_Season,Fouls,2.96
8631,Jermaine O'Neal,2002,Regular_Season,Fouls,3.6
8632,Antoine Walker,2002,Regular_Season,Fouls,2.83
8633,Pau Gasol,2002,Regular_Season,Fouls,2.68
8634,Chris Webber,2002,Regular_Season,Fouls,3.04
8635,Sam Cassell,2002,Regular_Season,Fouls,2.77
8636,Jerry Stackhouse,2002,Regular_Season,Fouls,1.86
8637,Gilbert Arenas,2002,Regular_Season,Fouls,3.17
8638,Jason Kidd,2002,Regular_Season,Fouls,1.59
8639,Steve Nash,2002,Regular_Season,Fouls,1.63
8640,Glenn Robinson,2002,Regular_Season,Fouls,2.65
8641,Juwan Howard,2002,Regular_Season,Fouls,3.1
8642,Rashard Lewis,2002,Regular_Season,Fouls,2.66
8643,Jason Terry,2002,Regular_Season,Fouls,2.16
8644,Zydrunas Ilgauskas,2002,Regular_Season,Fouls,3.38
8645,Peja Stojakovic,2002,Regular_Season,Fouls,1.99
8646,Matt Harpring,2002,Regular_Season,Fouls,2.78
8647,Rasheed Wallace,2002,Regular_Season,Fouls,3.01
8648,Michael Finley,2002,Regular_Season,Fouls,1.54
8649,Kenyon Martin,2002,Regular_Season,Fouls,3.82
8650,Jason Richardson,2002,Regular_Season,Fouls,2.45
8651,Cuttino Mobley,2002,Regular_Season,Fouls,2.53
8652,Tony Parker,2002,Regular_Season,Fouls,2.12
8653,Richard Jefferson,2002,Regular_Season,Fouls,2.7
8654,Michael Redd,2002,Regular_Season,Fouls,1.74
8655,David Wesley,2002,Regular_Season,Fouls,2.37
8656,Latrell Sprewell,2002,Regular_Season,Fouls,1.81
8657,Caron Butler,2002,Regular_Season,Fouls,2.95
8658,Chauncey Billups,2002,Regular_Season,Fouls,1.84
8659,Keith Van Horn,2002,Regular_Season,Fouls,3.38
8660,Morris Peterson,2002,Regular_Season,Fouls,2.83
8661,Desmond Mason,2002,Regular_Season,Fouls,2.64
8662,Bonzi Wells,2002,Regular_Season,Fouls,2.93
8663,Kurt Thomas,2002,Regular_Season,Fouls,4.25
8664,Troy Hudson,2002,Regular_Season,Fouls,2.03
8665,Amar'e Stoudemire,2002,Regular_Season,Fouls,3.28
8666,Yao Ming,2002,Regular_Season,Fouls,2.8
8667,Andre Miller,2002,Regular_Season,Fouls,2.54
8668,Metta World Peace,2002,Regular_Season,Fouls,3.51
8669,Tim Thomas,2002,Regular_Season,Fouls,3.21
8670,Derek Anderson,2002,Regular_Season,Fouls,1.86
8671,Eric Snow,2002,Regular_Season,Fouls,2.87
8672,Donyell Marshall,2002,Regular_Season,Fouls,2.99
8673,Alvin Williams,2002,Regular_Season,Fouls,2.18
8674,Al Harrington,2002,Regular_Season,Fouls,3.41
8675,Cliff Robinson,2002,Regular_Season,Fouls,3.2
8676,Corliss Williamson,2002,Regular_Season,Fouls,2.9
8677,Andrei Kirilenko,2002,Regular_Season,Fouls,2.31
8678,Brad Miller,2002,Regular_Season,Fouls,2.77
8679,Stephen Jackson,2002,Regular_Season,Fouls,2.52
8680,Gordan Giricek,2002,Regular_Season,Fouls,2.09
8681,Troy Murphy,2002,Regular_Season,Fouls,3.11
8682,Jason Williams,2002,Regular_Season,Fouls,1.71
8683,Nick Van Exel,2002,Regular_Season,Fouls,1.18
8684,Bobby Jackson,2002,Regular_Season,Fouls,2.14
8685,James Posey,2002,Regular_Season,Fouls,2.37
8686,John Stockton,2002,Regular_Season,Fouls,2.24
8687,Reggie Miller,2002,Regular_Season,Fouls,1.27
8688,Drew Gooden,2002,Regular_Season,Fouls,2.46
8689,Pat Garrity,2002,Regular_Season,Fouls,3.16
8690,Derek Fisher,2002,Regular_Season,Fouls,2.38
8691,Rasho Nesterovic,2002,Regular_Season,Fouls,3.32
8692,Jamal Crawford,2002,Regular_Season,Fouls,1.58
8693,Eddy Curry,2002,Regular_Season,Fouls,2.79
8694,Kerry Kittles,2002,Regular_Season,Fouls,1.69
8695,Brian Grant,2002,Regular_Season,Fouls,3.66
8696,Jamaal Magloire,2002,Regular_Season,Fouls,3.35
8697,Maybyner Nene,2002,Regular_Season,Fouls,3.69
8698,P.J. Brown,2002,Regular_Season,Fouls,2.58
8699,Malik Rose,2002,Regular_Season,Fouls,2.61
8700,Carlos Boozer,2002,Regular_Season,Fouls,2.77
8701,Joe Johnson,2002,Regular_Season,Fouls,1.74
8702,Lorenzen Wright,2002,Regular_Season,Fouls,2.99
8703,Vlade Divac,2002,Regular_Season,Fouls,2.99
8704,Lucious Harris,2002,Regular_Season,Fouls,1.23
8705,Jumaine Jones,2002,Regular_Season,Fouls,2.2
8706,Brent Barry,2002,Regular_Season,Fouls,2.64
8707,Peja Drobnjak,2002,Regular_Season,Fouls,2.2
8708,Darrell Armstrong,2002,Regular_Season,Fouls,2.02
8709,Malik Allen,2002,Regular_Season,Fouls,2.92
8710,Shane Battier,2002,Regular_Season,Fouls,2.65
8711,Doug Christie,2002,Regular_Season,Fouls,2.33
8712,Eric Williams,2002,Regular_Season,Fouls,2.85
8713,Howard Eisley,2002,Regular_Season,Fouls,2.71
8714,Dion Glover,2002,Regular_Season,Fouls,1.92
8715,Vladimir Radmanovic,2002,Regular_Season,Fouls,1.89
8716,Aaron McKie,2002,Regular_Season,Fouls,2.21
8717,Jay Williams,2002,Regular_Season,Fouls,2.39
8718,Kendall Gill,2002,Regular_Season,Fouls,2.15
8719,Theo Ratliff,2002,Regular_Season,Fouls,3.35
8720,Calbert Cheaney,2002,Regular_Season,Fouls,2.78
8721,Jerome Williams,2002,Regular_Season,Fouls,2.77
8722,Tyson Chandler,2002,Regular_Season,Fouls,2.93
8723,Shandon Anderson,2002,Regular_Season,Fouls,2.16
8724,Rick Fox,2002,Regular_Season,Fouls,2.83
8725,Erick Dampier,2002,Regular_Season,Fouls,2.95
8726,Kenny Thomas,2002,Regular_Season,Fouls,2.56
8727,Eddie Griffin,2002,Regular_Season,Fouls,1.77
8728,Tony Delk,2002,Regular_Season,Fouls,1.85
8729,Zach Randolph,2002,Regular_Season,Fouls,1.83
8730,Rodney White,2002,Regular_Season,Fouls,1.86
8731,Ruben Patterson,2002,Regular_Season,Fouls,2.06
8732,Tyronn Lue,2002,Regular_Season,Fouls,2.01
8733,Raef LaFrentz,2002,Regular_Season,Fouls,3.83
8734,Christian Laettner,2002,Regular_Season,Fouls,2.71
8735,Anthony Peeler,2002,Regular_Season,Fouls,1.96
8736,Shammond Williams,2002,Regular_Season,Fouls,1.79
8737,Donnell Harvey,2002,Regular_Season,Fouls,2.64
8738,Mike James,2002,Regular_Season,Fouls,2.26
8739,Travis Best,2002,Regular_Season,Fouls,2.42
8740,Derrick Coleman,2002,Regular_Season,Fouls,2.67
8741,Kwame Brown,2002,Regular_Season,Fouls,1.99
8742,Bruce Bowen,2002,Regular_Season,Fouls,2.38
8743,Dale Davis,2002,Regular_Season,Fouls,2.42
8744,Othella Harrington,2002,Regular_Season,Fouls,3.12
8745,Jamaal Tinsley,2002,Regular_Season,Fouls,2.75
8746,Ira Newble,2002,Regular_Season,Fouls,2.38
8747,Ron Mercer,2002,Regular_Season,Fouls,1.71
8748,Jon Barry,2002,Regular_Season,Fouls,1.3
8749,David Robinson,2002,Regular_Season,Fouls,1.97
8750,Shawn Bradley,2002,Regular_Season,Fouls,2.99
8751,Rasual Butler,2002,Regular_Season,Fouls,1.46
8752,Shawn Kemp,2002,Regular_Season,Fouls,3.03
8753,Keon Clark,2002,Regular_Season,Fouls,2.84
8754,Kevin Ollie,2002,Regular_Season,Fouls,1.49
8755,J.R. Bremer,2002,Regular_Season,Fouls,1.25
8756,Manu Ginobili,2002,Regular_Season,Fouls,2.46
8757,Courtney Alexander,2002,Regular_Season,Fouls,1.89
8758,Robert Horry,2002,Regular_Season,Fouls,3.09
8759,Clarence Weatherspoon,2002,Regular_Season,Fouls,2.2
8760,Ben Wallace,2002,Regular_Season,Fouls,2.45
8761,Brendan Haywood,2002,Regular_Season,Fouls,2.78
8762,Aaron Williams,2002,Regular_Season,Fouls,2.56
8763,Walter McCarty,2002,Regular_Season,Fouls,2.29
8764,Mehmet Okur,2002,Regular_Season,Fouls,2.32
8765,Devean George,2002,Regular_Season,Fouls,2.54
