,Player,Season,Stage,Rebound_type,Rebounds_per_game
7600,Garrett Temple,2019,Playoffs,Offensive Rebounds,0.0
7601,"Gary Trent, Jr.",2019,Playoffs,Offensive Rebounds,1.0
7602,Grant Williams,2019,Playoffs,Offensive Rebounds,0.41
7603,Mason Plumlee,2019,Playoffs,Offensive Rebounds,1.63
7604,Darius Bazley,2019,Playoffs,Offensive Rebounds,0.29
7605,Ben McLemore,2019,Playoffs,Offensive Rebounds,0.18
7606,Terence Davis,2019,Playoffs,Offensive Rebounds,0.33
7607,Alec Burks,2019,Playoffs,Offensive Rebounds,1.75
7608,Jarrett Allen,2019,Playoffs,Offensive Rebounds,4.25
7609,JaVale McGee,2019,Playoffs,Offensive Rebounds,1.14
7610,Boban Marjanovic,2019,Playoffs,Offensive Rebounds,1.0
7611,Pat Connaughton,2019,Playoffs,Offensive Rebounds,0.5
7612,Maxi Kleber,2019,Playoffs,Offensive Rebounds,1.67
7613,Royce O'Neale,2019,Playoffs,Offensive Rebounds,0.43
7614,P.J. Dozier,2019,Playoffs,Offensive Rebounds,0.17
7615,Gary Clark,2019,Playoffs,Offensive Rebounds,0.8
7616,James Ennis,2019,Playoffs,Offensive Rebounds,1.2
7617,Hassan Whiteside,2019,Playoffs,Offensive Rebounds,1.4
7618,Matt Thomas,2019,Playoffs,Offensive Rebounds,0.1
7619,Aaron Holiday,2019,Playoffs,Offensive Rebounds,0.25
7620,Justin Holiday,2019,Playoffs,Offensive Rebounds,1.0
7621,Al Horford,2019,Playoffs,Offensive Rebounds,2.25
7622,Anfernee Simons,2019,Playoffs,Offensive Rebounds,0.25
7623,Khem Birch,2019,Playoffs,Offensive Rebounds,1.8
7624,Chris Chiozza,2019,Playoffs,Offensive Rebounds,0.25
7625,Mario Hezonja,2019,Playoffs,Offensive Rebounds,0.4
7626,Derrick Jones,2019,Playoffs,Offensive Rebounds,0.4
7627,Nerlens Noel,2019,Playoffs,Offensive Rebounds,0.71
7628,Wesley Iwundu,2019,Playoffs,Offensive Rebounds,0.2
7629,Semi Ojeleye,2019,Playoffs,Offensive Rebounds,0.15
7630,J.R. Smith,2019,Playoffs,Offensive Rebounds,0.0
7631,Juwan Morgan,2019,Playoffs,Offensive Rebounds,0.86
7632,Matisse Thybulle,2019,Playoffs,Offensive Rebounds,0.25
7633,Shaquille O'Neal,1999,Regular_Season,Defensive Rebounds,9.39
7634,Vince Carter,1999,Regular_Season,Defensive Rebounds,3.98
7635,Karl Malone,1999,Regular_Season,Defensive Rebounds,7.44
7636,Allen Iverson,1999,Regular_Season,Defensive Rebounds,2.8
7637,Gary Payton,1999,Regular_Season,Defensive Rebounds,5.23
7638,Jerry Stackhouse,1999,Regular_Season,Defensive Rebounds,2.4
7639,Grant Hill,1999,Regular_Season,Defensive Rebounds,5.31
7640,Kevin Garnett,1999,Regular_Season,Defensive Rebounds,9.05
7641,Michael Finley,1999,Regular_Season,Defensive Rebounds,4.83
7642,Chris Webber,1999,Regular_Season,Defensive Rebounds,7.97
7643,Ray Allen,1999,Regular_Season,Defensive Rebounds,3.37
7644,Alonzo Mourning,1999,Regular_Season,Defensive Rebounds,6.81
7645,Tim Duncan,1999,Regular_Season,Defensive Rebounds,8.86
7646,Glenn Robinson,1999,Regular_Season,Defensive Rebounds,4.67
7647,Antoine Walker,1999,Regular_Season,Defensive Rebounds,5.52
7648,Shareef Abdur-Rahim,1999,Regular_Season,Defensive Rebounds,7.4
7649,Stephon Marbury,1999,Regular_Season,Defensive Rebounds,2.42
7650,Elton Brand,1999,Regular_Season,Defensive Rebounds,5.7
7651,Allan Houston,1999,Regular_Season,Defensive Rebounds,2.84
7652,Antonio McDyess,1999,Regular_Season,Defensive Rebounds,5.57
7653,Keith Van Horn,1999,Regular_Season,Defensive Rebounds,5.95
7654,Latrell Sprewell,1999,Regular_Season,Defensive Rebounds,3.66
7655,Sam Cassell,1999,Regular_Season,Defensive Rebounds,2.86
7656,Michael Dickerson,1999,Regular_Season,Defensive Rebounds,2.45
7657,Kobe Bryant,1999,Regular_Season,Defensive Rebounds,4.67
7658,Cliff Robinson,1999,Regular_Season,Defensive Rebounds,3.18
7659,Reggie Miller,1999,Regular_Season,Defensive Rebounds,2.33
7660,Shawn Kemp,1999,Regular_Season,Defensive Rebounds,6.02
7661,Jalen Rose,1999,Regular_Season,Defensive Rebounds,4.31
7662,Eddie Jones,1999,Regular_Season,Defensive Rebounds,3.64
7663,Dirk Nowitzki,1999,Regular_Season,Defensive Rebounds,5.24
7664,David Robinson,1999,Regular_Season,Defensive Rebounds,7.21
7665,Paul Pierce,1999,Regular_Season,Defensive Rebounds,4.29
7666,Steve Francis,1999,Regular_Season,Defensive Rebounds,3.34
7667,Darrell Armstrong,1999,Regular_Season,Defensive Rebounds,2.5
7668,Jamal Mashburn,1999,Regular_Season,Defensive Rebounds,4.17
7669,Rasheed Wallace,1999,Regular_Season,Defensive Rebounds,5.4
7670,Jim Jackson,1999,Regular_Season,Defensive Rebounds,3.71
7671,Vin Baker,1999,Regular_Season,Defensive Rebounds,4.78
7672,Mitch Richmond,1999,Regular_Season,Defensive Rebounds,2.38
7673,Cuttino Mobley,1999,Regular_Season,Defensive Rebounds,2.83
7674,Nick Van Exel,1999,Regular_Season,Defensive Rebounds,3.51
7675,Glen Rice,1999,Regular_Season,Defensive Rebounds,3.39
7676,Lamar Odom,1999,Regular_Season,Defensive Rebounds,5.74
7677,Derrick Coleman,1999,Regular_Season,Defensive Rebounds,6.86
7678,Larry Hughes,1999,Regular_Season,Defensive Rebounds,2.88
7679,Steve Smith,1999,Regular_Season,Defensive Rebounds,2.32
7680,Juwan Howard,1999,Regular_Season,Defensive Rebounds,4.12
7681,Tracy McGrady,1999,Regular_Season,Defensive Rebounds,3.96
7682,Terrell Brandon,1999,Regular_Season,Defensive Rebounds,2.73
7683,Mike Bibby,1999,Regular_Season,Defensive Rebounds,2.84
7684,Lamond Murray,1999,Regular_Season,Defensive Rebounds,4.0
7685,Bryon Russell,1999,Regular_Season,Defensive Rebounds,4.0
