,Player,Season,Stage,Blocks/Steals,per_game
11418,Pau Gasol,2010,Regular_Season,Steals,0.59
11419,Al Jefferson,2010,Regular_Season,Steals,0.56
11420,Paul Pierce,2010,Regular_Season,Steals,1.0
11421,Zach Randolph,2010,Regular_Season,Steals,0.84
11422,Kevin Love,2010,Regular_Season,Steals,0.62
11423,Chris Bosh,2010,Regular_Season,Steals,0.77
11424,Luol Deng,2010,Regular_Season,Steals,0.95
11425,Andrea Bargnani,2010,Regular_Season,Steals,0.52
11426,DeMar DeRozan,2010,Regular_Season,Steals,1.04
11427,Michael Beasley,2010,Regular_Season,Steals,0.74
11428,Manu Ginobili,2010,Regular_Season,Steals,1.54
11429,Stephen Curry,2010,Regular_Season,Steals,1.47
11430,Tony Parker,2010,Regular_Season,Steals,1.15
11431,Luis Scola,2010,Regular_Season,Steals,0.65
11432,Dorell Wright,2010,Regular_Season,Steals,1.51
11433,David West,2010,Regular_Season,Steals,0.96
11434,Ray Allen,2010,Regular_Season,Steals,0.96
11435,Paul Millsap,2010,Regular_Season,Steals,1.36
11436,Joe Johnson,2010,Regular_Season,Steals,0.65
11437,Wesley Matthews,2010,Regular_Season,Steals,1.24
11438,Jason Terry,2010,Regular_Season,Steals,1.13
11439,Josh Smith,2010,Regular_Season,Steals,1.29
11440,Chris Paul,2010,Regular_Season,Steals,2.35
11441,Jason Richardson,2010,Regular_Season,Steals,1.16
11442,Elton Brand,2010,Regular_Season,Steals,1.14
11443,Chauncey Billups,2010,Regular_Season,Steals,0.99
11444,David Lee,2010,Regular_Season,Steals,1.01
11445,Lamar Odom,2010,Regular_Season,Steals,0.57
11446,Al Horford,2010,Regular_Season,Steals,0.77
11447,D.J. Augustin,2010,Regular_Season,Steals,0.66
11448,Raymond Felton,2010,Regular_Season,Steals,1.67
11449,Jrue Holiday,2010,Regular_Season,Steals,1.46
11450,DeMarcus Cousins,2010,Regular_Season,Steals,1.05
11451,Gerald Wallace,2010,Regular_Season,Steals,1.48
11452,Mike Conley,2010,Regular_Season,Steals,1.78
11453,Steve Nash,2010,Regular_Season,Steals,0.64
11454,J.J. Hickson,2010,Regular_Season,Steals,0.6
11455,Wilson Chandler,2010,Regular_Season,Steals,0.67
11456,Tayshaun Prince,2010,Regular_Season,Steals,0.38
11457,Maybyner Nene,2010,Regular_Season,Steals,1.12
11458,Beno Udrih,2010,Regular_Season,Steals,1.19
11459,Rodney Stuckey,2010,Regular_Season,Steals,1.09
11460,Devin Harris,2010,Regular_Season,Steals,0.99
11461,Jamal Crawford,2010,Regular_Season,Steals,0.75
11462,Ramon Sessions,2010,Regular_Season,Steals,0.74
11463,Kevin Garnett,2010,Regular_Season,Steals,1.34
11464,Grant Hill,2010,Regular_Season,Steals,0.8
11465,Thaddeus Young,2010,Regular_Season,Steals,1.1
11466,Darren Collison,2010,Regular_Season,Steals,1.1
11467,Carlos Boozer,2010,Regular_Season,Steals,0.76
11468,Andre Miller,2010,Regular_Season,Steals,1.41
11469,Lou Williams,2010,Regular_Season,Steals,0.63
11470,Roy Hibbert,2010,Regular_Season,Steals,0.41
11471,John Salmons,2010,Regular_Season,Steals,0.99
11472,Tim Duncan,2010,Regular_Season,Steals,0.66
11473,Vince Carter,2010,Regular_Season,Steals,0.92
11474,Kyle Lowry,2010,Regular_Season,Steals,1.36
11475,C.J. Miles,2010,Regular_Season,Steals,0.95
11476,Shawn Marion,2010,Regular_Season,Steals,0.85
11477,James Harden,2010,Regular_Season,Steals,1.12
11478,Jeff Green,2010,Regular_Season,Steals,0.71
11479,Jameer Nelson,2010,Regular_Season,Steals,0.99
11480,Nicolas Batum,2010,Regular_Season,Steals,0.85
11481,Channing Frye,2010,Regular_Season,Steals,0.6
11482,J.R. Smith,2010,Regular_Season,Steals,1.16
11483,Marc Gasol,2010,Regular_Season,Steals,0.91
11484,Andre Iguodala,2010,Regular_Season,Steals,1.51
11485,Ty Lawson,2010,Regular_Season,Steals,1.0
11486,Marcus Thornton,2010,Regular_Season,Steals,0.88
11487,Boris Diaw,2010,Regular_Season,Steals,0.9
11488,Ben Gordon,2010,Regular_Season,Steals,0.59
11489,Glen Davis,2010,Regular_Season,Steals,1.0
11490,Carl Landry,2010,Regular_Season,Steals,0.53
11491,Richard Jefferson,2010,Regular_Season,Steals,0.47
11492,George Hill,2010,Regular_Season,Steals,0.87
11493,Hedo Turkoglu,2010,Regular_Season,Steals,0.89
11494,Jared Dudley,2010,Regular_Season,Steals,1.06
11495,Arron Afflalo,2010,Regular_Season,Steals,0.49
11496,Toney Douglas,2010,Regular_Season,Steals,1.1
11497,Brandon Bass,2010,Regular_Season,Steals,0.36
11498,Luke Ridnour,2010,Regular_Season,Steals,1.25
11499,Charlie Villanueva,2010,Regular_Season,Steals,0.55
11500,Marco Belinelli,2010,Regular_Season,Steals,0.48
11501,Trevor Ariza,2010,Regular_Season,Steals,1.6
11502,Marcin Gortat,2010,Regular_Season,Steals,0.45
11503,Serge Ibaka,2010,Regular_Season,Steals,0.38
11504,O.J. Mayo,2010,Regular_Season,Steals,1.03
11505,JaVale McGee,2010,Regular_Season,Steals,0.52
11506,Landry Fields,2010,Regular_Season,Steals,0.98
11507,Gary Neal,2010,Regular_Season,Steals,0.34
11508,Jodie Meeks,2010,Regular_Season,Steals,0.85
11509,J.J. Barea,2010,Regular_Season,Steals,0.37
11510,Tyler Hansbrough,2010,Regular_Season,Steals,0.53
11511,Chase Budinger,2010,Regular_Season,Steals,0.53
11512,Al Harrington,2010,Regular_Season,Steals,0.53
11513,Travis Outlaw,2010,Regular_Season,Steals,0.41
11514,Gilbert Arenas,2010,Regular_Season,Steals,1.06
11515,Greg Monroe,2010,Regular_Season,Steals,1.15
11516,Tyson Chandler,2010,Regular_Season,Steals,0.49
11517,Emeka Okafor,2010,Regular_Season,Steals,0.56
11518,Kris Humphries,2010,Regular_Season,Steals,0.45
11519,Reggie Williams,2010,Regular_Season,Steals,0.35
11520,Kirk Hinrich,2010,Regular_Season,Steals,1.04
11521,Jarrett Jack,2010,Regular_Season,Steals,0.65
11522,Darrell Arthur,2010,Regular_Season,Steals,0.65
11523,Rajon Rondo,2010,Regular_Season,Steals,2.25
11524,Shannon Brown,2010,Regular_Season,Steals,0.82
11525,Wesley Johnson,2010,Regular_Season,Steals,0.73
11526,Jordan Farmar,2010,Regular_Season,Steals,0.85
11527,Metta World Peace,2010,Regular_Season,Steals,1.51
11528,Amir Johnson,2010,Regular_Season,Steals,0.74
11529,Mike Bibby,2010,Regular_Season,Steals,0.62
11530,Ryan Anderson,2010,Regular_Season,Steals,0.47
11531,Kyle Korver,2010,Regular_Season,Steals,0.43
11532,Marvin Williams,2010,Regular_Season,Steals,0.52
11533,DeJuan Blair,2010,Regular_Season,Steals,1.17
11534,Courtney Lee,2010,Regular_Season,Steals,0.72
11535,Willie Green,2010,Regular_Season,Steals,0.47
11536,Hakim Warrick,2010,Regular_Season,Steals,0.4
11537,Rudy Fernandez,2010,Regular_Season,Steals,1.12
11538,Jason Thompson,2010,Regular_Season,Steals,0.37
11539,Jerryd Bayless,2010,Regular_Season,Steals,0.54
11540,Samuel Dalembert,2010,Regular_Season,Steals,0.45
11541,Tony Allen,2010,Regular_Season,Steals,1.79
11542,Jason Kidd,2010,Regular_Season,Steals,1.68
11543,Shane Battier,2010,Regular_Season,Steals,0.84
11544,Omri Casspi,2010,Regular_Season,Steals,0.76
11545,Brandon Rush,2010,Regular_Season,Steals,0.61
11546,Anthony Parker,2010,Regular_Season,Steals,0.93
11547,Spencer Hawes,2010,Regular_Season,Steals,0.36
11548,Chuck Hayes,2010,Regular_Season,Steals,1.07
11549,Nenad Krstic,2010,Regular_Season,Steals,0.37
11550,Tracy McGrady,2010,Regular_Season,Steals,0.92
11551,Sam Young,2010,Regular_Season,Steals,0.87
11552,Keyon Dooling,2010,Regular_Season,Steals,0.68
11553,Taj Gibson,2010,Regular_Season,Steals,0.49
11554,DeAndre Jordan,2010,Regular_Season,Steals,0.51
11555,Evan Turner,2010,Regular_Season,Steals,0.63
11556,Derek Fisher,2010,Regular_Season,Steals,1.21
11557,Corey Brewer,2010,Regular_Season,Steals,1.45
11558,Ryan Gomes,2010,Regular_Season,Steals,0.82
11559,Eric Bledsoe,2010,Regular_Season,Steals,1.14
11560,Austin Daye,2010,Regular_Season,Steals,0.54
11561,Nazr Mohammed,2010,Regular_Season,Steals,0.4
11562,Josh McRoberts,2010,Regular_Season,Steals,0.65
11563,Derrick Favors,2010,Regular_Season,Steals,0.37
11564,Luc Mbah a Moute,2010,Regular_Season,Steals,0.91
11565,Al Thornton,2010,Regular_Season,Steals,0.49
11566,Goran Dragic,2010,Regular_Season,Steals,0.71
11567,Ronnie Brewer,2010,Regular_Season,Steals,1.31
11568,Dante Cunningham,2010,Regular_Season,Steals,0.69
11569,Matt Bonner,2010,Regular_Season,Steals,0.39
11570,Shaun Livingston,2010,Regular_Season,Steals,0.64
11571,James Jones,2010,Regular_Season,Steals,0.36
11572,Maurice Evans,2010,Regular_Season,Steals,0.47
11573,Al-Farouq Aminu,2010,Regular_Season,Steals,0.73
11574,Mario Chalmers,2010,Regular_Season,Steals,1.09
11575,Jordan Hill,2010,Regular_Season,Steals,0.19
11576,C.J. Watson,2010,Regular_Season,Steals,0.67
11577,Thabo Sefolosha,2010,Regular_Season,Steals,1.23
11578,Antonio McDyess,2010,Regular_Season,Steals,0.49
11579,Gordon Hayward,2010,Regular_Season,Steals,0.42
11580,DeShawn Stevenson,2010,Regular_Season,Steals,0.29
11581,Vladimir Radmanovic,2010,Regular_Season,Steals,0.59
11582,Ryan Hollins,2010,Regular_Season,Steals,0.31
11583,Jeff Teague,2010,Regular_Season,Steals,0.64
11584,Zydrunas Ilgauskas,2010,Regular_Season,Steals,0.32
11585,Keith Bogans,2010,Regular_Season,Steals,0.46
11586,Zaza Pachulia,2010,Regular_Season,Steals,0.43
11587,Eric Maynor,2010,Regular_Season,Steals,0.43
11588,Earl Watson,2010,Regular_Season,Steals,0.76
11589,Jason Smith,2010,Regular_Season,Steals,0.34
11590,Nick Collison,2010,Regular_Season,Steals,0.59
11591,Brendan Haywood,2010,Regular_Season,Steals,0.22
11592,Steve Blake,2010,Regular_Season,Steals,0.51
11593,Johan Petro,2010,Regular_Season,Steals,0.44
11594,Greivis Vasquez,2010,Regular_Season,Steals,0.31
11595,Omer Asik,2010,Regular_Season,Steals,0.24
11596,Joel Anthony,2010,Regular_Season,Steals,0.13
11597,Dirk Nowitzki,2010,Playoffs,Steals,0.57
11598,Dwyane Wade,2010,Playoffs,Steals,1.62
11599,LeBron James,2010,Playoffs,Steals,1.67
11600,Kevin Durant,2010,Playoffs,Steals,0.94
11601,Derrick Rose,2010,Playoffs,Steals,1.38
11602,Russell Westbrook,2010,Playoffs,Steals,1.41
11603,Chris Bosh,2010,Playoffs,Steals,0.71
11604,Jason Terry,2010,Playoffs,Steals,1.24
11605,Zach Randolph,2010,Playoffs,Steals,1.08
11606,Luol Deng,2010,Playoffs,Steals,1.5
11607,Shawn Marion,2010,Playoffs,Steals,1.0
11608,Kobe Bryant,2010,Playoffs,Steals,1.6
11609,Joe Johnson,2010,Playoffs,Steals,1.08
11610,James Harden,2010,Playoffs,Steals,1.24
11611,Carlos Boozer,2010,Playoffs,Steals,0.56
11612,Mike Conley,2010,Playoffs,Steals,1.08
11613,Jason Kidd,2010,Playoffs,Steals,1.9
11614,Marc Gasol,2010,Playoffs,Steals,1.08
11615,J.J. Barea,2010,Playoffs,Steals,0.29
11616,Paul Pierce,2010,Playoffs,Steals,1.33
11617,Jamal Crawford,2010,Playoffs,Steals,0.75
11618,Josh Smith,2010,Playoffs,Steals,1.08
11619,Ray Allen,2010,Playoffs,Steals,1.22
11620,Tyson Chandler,2010,Playoffs,Steals,0.62
11621,Serge Ibaka,2010,Playoffs,Steals,0.24
11622,Mario Chalmers,2010,Playoffs,Steals,1.24
11623,Dwight Howard,2010,Playoffs,Steals,0.67
11624,O.J. Mayo,2010,Playoffs,Steals,0.85
11625,Andrew Bynum,2010,Playoffs,Steals,0.5
11626,Joakim Noah,2010,Playoffs,Steals,1.0
11627,Al Horford,2010,Playoffs,Steals,0.42
11628,Kevin Garnett,2010,Playoffs,Steals,1.89
11629,Peja Stojakovic,2010,Playoffs,Steals,0.63
11630,Chris Paul,2010,Playoffs,Steals,1.83
11631,Pau Gasol,2010,Playoffs,Steals,0.4
11632,Rajon Rondo,2010,Playoffs,Steals,1.11
11633,LaMarcus Aldridge,2010,Playoffs,Steals,1.33
11634,Lamar Odom,2010,Playoffs,Steals,0.2
11635,Tony Parker,2010,Playoffs,Steals,1.33
11636,Nick Collison,2010,Playoffs,Steals,0.88
11637,Tony Allen,2010,Playoffs,Steals,1.92
11638,Danny Granger,2010,Playoffs,Steals,1.2
11639,Kyle Korver,2010,Playoffs,Steals,0.5
11640,Carmelo Anthony,2010,Playoffs,Steals,1.25
11641,Manu Ginobili,2010,Playoffs,Steals,2.6
11642,Sam Young,2010,Playoffs,Steals,0.46
11643,Taj Gibson,2010,Playoffs,Steals,0.31
11644,Metta World Peace,2010,Playoffs,Steals,1.11
11645,Carl Landry,2010,Playoffs,Steals,0.67
11646,Jeff Teague,2010,Playoffs,Steals,0.75
11647,DeShawn Stevenson,2010,Playoffs,Steals,0.52
11648,Trevor Ariza,2010,Playoffs,Steals,1.33
11649,Darrell Arthur,2010,Playoffs,Steals,0.54
11650,Gerald Wallace,2010,Playoffs,Steals,1.33
11651,Andre Miller,2010,Playoffs,Steals,0.33
11652,Derek Fisher,2010,Playoffs,Steals,1.4
11653,Eric Maynor,2010,Playoffs,Steals,0.53
11654,Keith Bogans,2010,Playoffs,Steals,0.62
11655,Thabo Sefolosha,2010,Playoffs,Steals,0.94
11656,Jameer Nelson,2010,Playoffs,Steals,2.0
11657,Ty Lawson,2010,Playoffs,Steals,1.0
11658,Elton Brand,2010,Playoffs,Steals,0.4
11659,James Jones,2010,Playoffs,Steals,0.5
11660,Wesley Matthews,2010,Playoffs,Steals,0.67
11661,Kendrick Perkins,2010,Playoffs,Steals,0.24
11662,Tim Duncan,2010,Playoffs,Steals,0.5
11663,Mike Bibby,2010,Playoffs,Steals,0.55
11664,Shane Battier,2010,Playoffs,Steals,0.54
11665,Shannon Brown,2010,Playoffs,Steals,0.6
11666,Jrue Holiday,2010,Playoffs,Steals,2.0
11667,Maybyner Nene,2010,Playoffs,Steals,1.0
11668,George Hill,2010,Playoffs,Steals,1.5
11669,Jeff Green,2010,Playoffs,Steals,0.56
11670,Ronnie Brewer,2010,Playoffs,Steals,0.75
11671,Daequan Cook,2010,Playoffs,Steals,0.18
11672,Udonis Haslem,2010,Playoffs,Steals,0.5
11673,Kirk Hinrich,2010,Playoffs,Steals,1.17
11674,Danilo Gallinari,2010,Playoffs,Steals,0.8
11675,Kenyon Martin,2010,Playoffs,Steals,0.4
11676,Delonte West,2010,Playoffs,Steals,0.56
11677,Joel Anthony,2010,Playoffs,Steals,0.38
11678,Raymond Felton,2010,Playoffs,Steals,1.2
11679,Amar'e Stoudemire,2010,Playoffs,Steals,0.25
11680,Marco Belinelli,2010,Playoffs,Steals,0.83
11681,Andre Iguodala,2010,Playoffs,Steals,1.0
11682,Marvin Williams,2010,Playoffs,Steals,0.75
11683,Thaddeus Young,2010,Playoffs,Steals,0.8
11684,Brendan Haywood,2010,Playoffs,Steals,0.11
11685,Greivis Vasquez,2010,Playoffs,Steals,0.38
11686,Brandon Roy,2010,Playoffs,Steals,0.17
11687,Tyler Hansbrough,2010,Playoffs,Steals,1.2
11688,Hedo Turkoglu,2010,Playoffs,Steals,1.33
11689,Lou Williams,2010,Playoffs,Steals,1.0
11690,Jermaine O'Neal,2010,Playoffs,Steals,0.22
11691,Roy Hibbert,2010,Playoffs,Steals,0.4
11692,C.J. Watson,2010,Playoffs,Steals,0.5
11693,Jason Richardson,2010,Playoffs,Steals,0.6
11694,J.R. Smith,2010,Playoffs,Steals,0.4
11695,Nicolas Batum,2010,Playoffs,Steals,0.83
11696,Mike Miller,2010,Playoffs,Steals,0.39
11697,Darren Collison,2010,Playoffs,Steals,1.0
11698,Gary Neal,2010,Playoffs,Steals,0.17
11699,Brandon Bass,2010,Playoffs,Steals,0.5
11700,Emeka Okafor,2010,Playoffs,Steals,1.0
11701,Glen Davis,2010,Playoffs,Steals,0.33
11702,Gilbert Arenas,2010,Playoffs,Steals,0.2
11703,Toney Douglas,2010,Playoffs,Steals,0.5
11704,A.J. Price,2010,Playoffs,Steals,0.6
11705,Evan Turner,2010,Playoffs,Steals,0.6
11706,J.J. Redick,2010,Playoffs,Steals,0.17
11707,Zaza Pachulia,2010,Playoffs,Steals,0.18
11708,Richard Jefferson,2010,Playoffs,Steals,0.5
11709,Jodie Meeks,2010,Playoffs,Steals,0.6
11710,Matt Bonner,2010,Playoffs,Steals,0.17
11711,Matt Barnes,2010,Playoffs,Steals,0.7
11712,Jarrett Jack,2010,Playoffs,Steals,0.17
11713,Antonio McDyess,2010,Playoffs,Steals,0.33
11714,Arron Afflalo,2010,Playoffs,Steals,0.0
11715,Willie Green,2010,Playoffs,Steals,0.33
11716,Shawne Williams,2010,Playoffs,Steals,1.0
11717,Zydrunas Ilgauskas,2010,Playoffs,Steals,0.0
11718,Nazr Mohammed,2010,Playoffs,Steals,0.29
11719,Paul George,2010,Playoffs,Steals,1.4
11720,Ryan Anderson,2010,Playoffs,Steals,0.83
11721,Al Harrington,2010,Playoffs,Steals,0.6
11722,Spencer Hawes,2010,Playoffs,Steals,0.0
11723,Jared Jeffries,2010,Playoffs,Steals,0.75
11724,Mike Dunleavy,2010,Playoffs,Steals,0.8
11725,Josh McRoberts,2010,Playoffs,Steals,0.8
11726,Chris Andersen,2010,Playoffs,Steals,0.6
11727,Wilson Chandler,2010,Playoffs,Steals,0.6
11728,Ronny Turiaf,2010,Playoffs,Steals,0.25
11729,Quentin Richardson,2010,Playoffs,Steals,0.17
11730,Henry Walker,2010,Playoffs,Steals,1.25
11731,Marcus Camby,2010,Playoffs,Steals,0.67
11732,Aaron Gray,2010,Playoffs,Steals,0.33
11733,Jason Collins,2010,Playoffs,Steals,0.42
11734,Steve Blake,2010,Playoffs,Steals,0.56
11735,Kurt Thomas,2010,Playoffs,Steals,0.14
11736,Jeff Foster,2010,Playoffs,Steals,0.4
11737,Rudy Fernandez,2010,Playoffs,Steals,0.33
11738,Juwan Howard,2010,Playoffs,Steals,0.0
11739,Omer Asik,2010,Playoffs,Steals,0.13
11740,Landry Fields,2010,Playoffs,Steals,0.5
11741,Kevin Durant,2011,Regular_Season,Steals,1.33
11742,LeBron James,2011,Regular_Season,Steals,1.85
11743,Kobe Bryant,2011,Regular_Season,Steals,1.19
11744,Russell Westbrook,2011,Regular_Season,Steals,1.7
11745,Kevin Love,2011,Regular_Season,Steals,0.85
11746,Blake Griffin,2011,Regular_Season,Steals,0.82
11747,Dirk Nowitzki,2011,Regular_Season,Steals,0.68
11748,Brandon Jennings,2011,Regular_Season,Steals,1.58
11749,Carmelo Anthony,2011,Regular_Season,Steals,1.13
11750,Josh Smith,2011,Regular_Season,Steals,1.41
11751,Rudy Gay,2011,Regular_Season,Steals,1.46
11752,LaMarcus Aldridge,2011,Regular_Season,Steals,0.93
11753,Chris Paul,2011,Regular_Season,Steals,2.53
11754,Paul Pierce,2011,Regular_Season,Steals,1.15
11755,Monta Ellis,2011,Regular_Season,Steals,1.47
11756,Al Jefferson,2011,Regular_Season,Steals,0.77
11757,DeMarcus Cousins,2011,Regular_Season,Steals,1.45
11758,Danny Granger,2011,Regular_Season,Steals,1.0
11759,Deron Williams,2011,Regular_Season,Steals,1.22
11760,David Lee,2011,Regular_Season,Steals,0.95
11761,Pau Gasol,2011,Regular_Season,Steals,0.57
11762,Joe Johnson,2011,Regular_Season,Steals,0.8
11763,Andrew Bynum,2011,Regular_Season,Steals,0.45
11764,Antawn Jamison,2011,Regular_Season,Steals,0.78
11765,Tony Parker,2011,Regular_Season,Steals,0.95
11766,Dwyane Wade,2011,Regular_Season,Steals,1.67
11767,John Wall,2011,Regular_Season,Steals,1.44
11768,Paul Millsap,2011,Regular_Season,Steals,1.84
11769,DeMar DeRozan,2011,Regular_Season,Steals,0.76
11770,James Harden,2011,Regular_Season,Steals,1.0
11771,Tyreke Evans,2011,Regular_Season,Steals,1.33
11772,Chris Bosh,2011,Regular_Season,Steals,0.89
11773,Luis Scola,2011,Regular_Season,Steals,0.53
11774,Marcin Gortat,2011,Regular_Season,Steals,0.73
11775,Greg Monroe,2011,Regular_Season,Steals,1.26
11776,Ty Lawson,2011,Regular_Season,Steals,1.34
11777,Carlos Boozer,2011,Regular_Season,Steals,0.95
11778,Ryan Anderson,2011,Regular_Season,Steals,0.82
11779,Lou Williams,2011,Regular_Season,Steals,0.83
11780,Marc Gasol,2011,Regular_Season,Steals,0.95
11781,Marcus Thornton,2011,Regular_Season,Steals,1.39
11782,Jason Terry,2011,Regular_Season,Steals,1.16
11783,Kevin Garnett,2011,Regular_Season,Steals,0.93
11784,Arron Afflalo,2011,Regular_Season,Steals,0.58
11785,Jordan Crawford,2011,Regular_Season,Steals,0.92
11786,Al Harrington,2011,Regular_Season,Steals,0.91
11787,Wesley Matthews,2011,Regular_Season,Steals,1.45
11788,Tim Duncan,2011,Regular_Season,Steals,0.66
11789,Jrue Holiday,2011,Regular_Season,Steals,1.58
11790,Nick Young,2011,Regular_Season,Steals,0.71
11791,Kris Humphries,2011,Regular_Season,Steals,0.81
11792,Brandon Knight,2011,Regular_Season,Steals,0.74
11793,David West,2011,Regular_Season,Steals,0.79
11794,Jamal Crawford,2011,Regular_Season,Steals,0.92
11795,Roy Hibbert,2011,Regular_Season,Steals,0.49
11796,O.J. Mayo,2011,Regular_Season,Steals,1.08
11797,Jeff Teague,2011,Regular_Season,Steals,1.61
11798,Luol Deng,2011,Regular_Season,Steals,1.04
11799,Klay Thompson,2011,Regular_Season,Steals,0.74
11800,Jared Dudley,2011,Regular_Season,Steals,0.75
11801,Amar'e Stoudemire,2011,Regular_Season,Steals,0.81
11802,Nicolas Batum,2011,Regular_Season,Steals,0.97
11803,Thaddeus Young,2011,Regular_Season,Steals,1.02
11804,Gerald Wallace,2011,Regular_Season,Steals,1.47
11805,Kemba Walker,2011,Regular_Season,Steals,0.91
11806,Paul George,2011,Regular_Season,Steals,1.64
11807,Tayshaun Prince,2011,Regular_Season,Steals,0.43
11808,Mike Conley,2011,Regular_Season,Steals,2.19
11809,Ersan Ilyasova,2011,Regular_Season,Steals,0.7
11810,Gordon Hayward,2011,Regular_Season,Steals,0.8
11811,Marco Belinelli,2011,Regular_Season,Steals,0.73
11812,Goran Dragic,2011,Regular_Season,Steals,1.29
11813,Steve Nash,2011,Regular_Season,Steals,0.61
11814,Andre Iguodala,2011,Regular_Season,Steals,1.73
11815,Drew Gooden,2011,Regular_Season,Steals,0.82
11816,Caron Butler,2011,Regular_Season,Steals,0.83
11817,J.J. Redick,2011,Regular_Season,Steals,0.42
11818,Isaiah Thomas,2011,Regular_Season,Steals,0.82
11819,Anthony Morrow,2011,Regular_Season,Steals,0.74
11820,Brandon Bass,2011,Regular_Season,Steals,0.58
11821,Ramon Sessions,2011,Regular_Season,Steals,0.69
11822,Devin Harris,2011,Regular_Season,Steals,1.02
11823,Randy Foye,2011,Regular_Season,Steals,0.71
11824,MarShon Brooks,2011,Regular_Season,Steals,0.93
11825,Leandro Barbosa,2011,Regular_Season,Steals,0.88
11826,Tyson Chandler,2011,Regular_Season,Steals,0.9
11827,JaVale McGee,2011,Regular_Season,Steals,0.57
11828,Mo Williams,2011,Regular_Season,Steals,0.98
11829,Raymond Felton,2011,Regular_Season,Steals,1.3
11830,Jameer Nelson,2011,Regular_Season,Steals,0.67
11831,Channing Frye,2011,Regular_Season,Steals,0.66
11832,Shawn Marion,2011,Regular_Season,Steals,1.06
11833,Kyle Lowry,2011,Regular_Season,Steals,1.55
11834,Alonzo Gee,2011,Regular_Season,Steals,1.32
11835,Courtney Lee,2011,Regular_Season,Steals,1.17
11836,Elton Brand,2011,Regular_Season,Steals,0.97
11837,Ray Allen,2011,Regular_Season,Steals,1.07
11838,Joakim Noah,2011,Regular_Season,Steals,0.64
11839,Nikola Pekovic,2011,Regular_Season,Steals,0.62
11840,Shannon Brown,2011,Regular_Season,Steals,0.75
11841,Andre Miller,2011,Regular_Season,Steals,0.95
11842,Luke Ridnour,2011,Regular_Season,Steals,1.06
11843,Brandon Rush,2011,Regular_Season,Steals,0.54
11844,Rajon Rondo,2011,Regular_Season,Steals,1.79
11845,Dorell Wright,2011,Regular_Season,Steals,0.95
11846,Jason Richardson,2011,Regular_Season,Steals,0.98
11847,Mario Chalmers,2011,Regular_Season,Steals,1.52
11848,Darren Collison,2011,Regular_Season,Steals,0.82
11849,Chris Kaman,2011,Regular_Season,Steals,0.53
11850,Vince Carter,2011,Regular_Season,Steals,0.92
11851,Tyler Hansbrough,2011,Regular_Season,Steals,0.82
11852,DeJuan Blair,2011,Regular_Season,Steals,0.92
11853,Evan Turner,2011,Regular_Season,Steals,0.62
11854,Byron Mullens,2011,Regular_Season,Steals,0.32
11855,Serge Ibaka,2011,Regular_Season,Steals,0.5
11856,Danny Green,2011,Regular_Season,Steals,0.88
11857,Chandler Parsons,2011,Regular_Season,Steals,1.16
11858,Greivis Vasquez,2011,Regular_Season,Steals,0.91
