,Player,Season,Stage,2PT_3PT_eFG,per_game
19014,Jonas Valanciunas,2016,Playoffs,eFG_%,54.32
19015,Jonas Valanciunas,2016,Regular_Season,eFG_%,55.77
19016,Jonas Valanciunas,2017,Playoffs,eFG_%,55.14
19017,Jonas Valanciunas,2017,Regular_Season,eFG_%,58.95
19018,Jonas Valanciunas,2019,Regular_Season,eFG_%,60.62
19019,Jonathan Bender,2001,Regular_Season,eFG_%,47.93
19020,Jonathan Bender,2003,Playoffs,eFG_%,47.1
19021,Jonathan Isaac,2018,Playoffs,eFG_%,32.5
19022,Jonathan Isaac,2018,Regular_Season,eFG_%,49.92
19023,Jonathon Simmons,2016,Playoffs,eFG_%,50.37
19024,Jonathon Simmons,2016,Regular_Season,eFG_%,45.61
19025,Jonathon Simmons,2017,Regular_Season,eFG_%,51.05
19026,Jonny Flynn,2009,Regular_Season,eFG_%,45.75
19027,Jordan Bell,2017,Playoffs,eFG_%,53.12
19028,Jordan Bell,2017,Regular_Season,eFG_%,62.7
19029,Jordan Bell,2018,Playoffs,eFG_%,54.84
19030,Jordan Bell,2018,Regular_Season,eFG_%,51.56
19031,Jordan Clarkson,2015,Regular_Season,eFG_%,48.32
19032,Jordan Clarkson,2016,Regular_Season,eFG_%,50.0
19033,Jordan Clarkson,2017,Playoffs,eFG_%,34.55
19034,Jordan Clarkson,2017,Regular_Season,eFG_%,50.94
19035,Jordan Clarkson,2018,Regular_Season,eFG_%,50.93
19036,Jordan Clarkson,2019,Playoffs,eFG_%,55.15
19037,Jordan Clarkson,2019,Regular_Season,eFG_%,54.21
19038,Jordan Crawford,2011,Regular_Season,eFG_%,44.55
19039,Jordan Crawford,2012,Regular_Season,eFG_%,47.24
19040,Jordan Crawford,2013,Regular_Season,eFG_%,47.21
19041,Jordan Farmar,2006,Playoffs,eFG_%,46.43
19042,Jordan Farmar,2006,Regular_Season,eFG_%,49.83
19043,Jordan Farmar,2007,Playoffs,eFG_%,45.65
19044,Jordan Farmar,2007,Regular_Season,eFG_%,55.15
19045,Jordan Farmar,2008,Playoffs,eFG_%,45.98
19046,Jordan Farmar,2008,Regular_Season,eFG_%,45.02
19047,Jordan Farmar,2009,Playoffs,eFG_%,51.06
19048,Jordan Farmar,2009,Regular_Season,eFG_%,51.84
19049,Jordan Farmar,2010,Regular_Season,eFG_%,47.54
19050,Jordan Farmar,2015,Playoffs,eFG_%,38.71
19051,Jordan Hill,2010,Regular_Season,eFG_%,49.15
19052,Jordan Hill,2011,Playoffs,eFG_%,43.4
19053,Jordan Hill,2013,Regular_Season,eFG_%,54.89
19054,Jordan Hill,2014,Regular_Season,eFG_%,46.14
19055,Jordan Hill,2015,Regular_Season,eFG_%,50.64
19056,Jordan Poole,2019,Regular_Season,eFG_%,40.64
19057,Jose Calderon,2006,Playoffs,eFG_%,52.9
19058,Jose Calderon,2006,Regular_Season,eFG_%,54.55
19059,Jose Calderon,2007,Playoffs,eFG_%,54.0
19060,Jose Calderon,2007,Regular_Season,eFG_%,57.5
19061,Jose Calderon,2011,Regular_Season,eFG_%,51.89
19062,Jose Calderon,2012,Regular_Season,eFG_%,59.37
19063,Jose Calderon,2013,Playoffs,eFG_%,54.62
19064,Jose Calderon,2013,Regular_Season,eFG_%,58.36
19065,Jose Calderon,2015,Regular_Season,eFG_%,55.16
19066,Jose Calderon,2016,Playoffs,eFG_%,56.52
19067,Jose Calderon,2017,Playoffs,eFG_%,42.31
19068,Jose Calderon,2017,Regular_Season,eFG_%,62.43
19069,Josh Boone,2006,Playoffs,eFG_%,50.0
19070,Josh Boone,2006,Regular_Season,eFG_%,57.89
19071,Josh Boone,2007,Regular_Season,eFG_%,54.84
19072,Josh Childress,2004,Regular_Season,eFG_%,48.05
19073,Josh Childress,2005,Regular_Season,eFG_%,58.33
19074,Josh Childress,2007,Playoffs,eFG_%,52.38
19075,Josh Childress,2007,Regular_Season,eFG_%,58.99
19076,Josh Hart,2017,Regular_Season,eFG_%,57.33
19077,Josh Hart,2018,Regular_Season,eFG_%,50.65
19078,Josh Hart,2019,Regular_Season,eFG_%,53.67
19079,Josh Howard,2003,Playoffs,eFG_%,23.61
19080,Josh Howard,2003,Regular_Season,eFG_%,44.92
19081,Josh Howard,2004,Playoffs,eFG_%,51.61
19082,Josh Howard,2004,Regular_Season,eFG_%,49.68
19083,Josh Howard,2005,Playoffs,eFG_%,49.19
19084,Josh Howard,2005,Regular_Season,eFG_%,48.92
19085,Josh Howard,2006,Playoffs,eFG_%,55.05
19086,Josh Howard,2006,Regular_Season,eFG_%,50.14
19087,Josh Howard,2007,Playoffs,eFG_%,29.86
19088,Josh Howard,2007,Regular_Season,eFG_%,48.16
19089,Josh Howard,2008,Playoffs,eFG_%,46.88
19090,Josh Howard,2011,Playoffs,eFG_%,32.35
19091,Josh Huestis,2017,Regular_Season,eFG_%,42.03
19092,Josh Jackson,2017,Regular_Season,eFG_%,44.8
19093,Josh Jackson,2018,Regular_Season,eFG_%,45.6
19094,Josh McRoberts,2010,Playoffs,eFG_%,33.33
19095,Josh McRoberts,2010,Regular_Season,eFG_%,57.64
19096,Josh McRoberts,2011,Regular_Season,eFG_%,48.73
19097,Josh McRoberts,2012,Regular_Season,eFG_%,48.98
19098,Josh McRoberts,2013,Playoffs,eFG_%,57.58
19099,Josh McRoberts,2013,Regular_Season,eFG_%,52.92
19100,Josh McRoberts,2015,Playoffs,eFG_%,47.06
19101,Josh Okogie,2018,Regular_Season,eFG_%,44.49
19102,Josh Okogie,2019,Regular_Season,eFG_%,47.86
19103,Josh Powell,2008,Playoffs,eFG_%,44.23
19104,Josh Powell,2008,Regular_Season,eFG_%,44.35
19105,Josh Powell,2009,Regular_Season,eFG_%,38.4
19106,Josh Richardson,2015,Playoffs,eFG_%,46.63
19107,Josh Richardson,2017,Playoffs,eFG_%,45.0
19108,Josh Richardson,2017,Regular_Season,eFG_%,52.26
19109,Josh Richardson,2018,Regular_Season,eFG_%,49.22
19110,Josh Richardson,2019,Playoffs,eFG_%,44.64
19111,Josh Richardson,2019,Regular_Season,eFG_%,49.61
19112,Josh Smith,2004,Regular_Season,eFG_%,45.85
19113,Josh Smith,2005,Regular_Season,eFG_%,44.7
19114,Josh Smith,2006,Regular_Season,eFG_%,45.82
19115,Josh Smith,2007,Playoffs,eFG_%,41.48
19116,Josh Smith,2007,Regular_Season,eFG_%,46.82
19117,Josh Smith,2008,Playoffs,eFG_%,42.77
19118,Josh Smith,2008,Regular_Season,eFG_%,50.77
19119,Josh Smith,2009,Playoffs,eFG_%,48.84
19120,Josh Smith,2009,Regular_Season,eFG_%,50.45
19121,Josh Smith,2010,Playoffs,eFG_%,41.23
19122,Josh Smith,2010,Regular_Season,eFG_%,50.19
19123,Josh Smith,2011,Playoffs,eFG_%,38.64
19124,Josh Smith,2011,Regular_Season,eFG_%,47.05
19125,Josh Smith,2012,Playoffs,eFG_%,46.11
19126,Josh Smith,2012,Regular_Season,eFG_%,49.11
19127,Josh Smith,2013,Regular_Season,eFG_%,44.77
19128,Josh Smith,2014,Playoffs,eFG_%,50.77
19129,Josh Smith,2014,Regular_Season,eFG_%,45.59
19130,Jrue Holiday,2009,Regular_Season,eFG_%,50.19
19131,Jrue Holiday,2010,Playoffs,eFG_%,50.86
19132,Jrue Holiday,2010,Regular_Season,eFG_%,48.7
19133,Jrue Holiday,2011,Playoffs,eFG_%,46.93
19134,Jrue Holiday,2011,Regular_Season,eFG_%,47.06
19135,Jrue Holiday,2012,Regular_Season,eFG_%,46.62
19136,Jrue Holiday,2016,Regular_Season,eFG_%,50.95
19137,Jrue Holiday,2017,Playoffs,eFG_%,56.47
19138,Jrue Holiday,2017,Regular_Season,eFG_%,54.26
19139,Jrue Holiday,2018,Regular_Season,eFG_%,52.29
19140,Jrue Holiday,2019,Regular_Season,eFG_%,51.59
19141,Juan Carlos Navarro,2007,Regular_Season,eFG_%,50.39
19142,Juan Dixon,2003,Regular_Season,eFG_%,43.41
19143,Juan Dixon,2004,Playoffs,eFG_%,46.04
19144,Juan Dixon,2004,Regular_Season,eFG_%,46.98
19145,Juan Dixon,2005,Regular_Season,eFG_%,47.44
19146,Juan Dixon,2006,Playoffs,eFG_%,42.86
19147,Juan Dixon,2006,Regular_Season,eFG_%,48.15
19148,Juancho Hernangomez,2016,Regular_Season,eFG_%,55.36
19149,Juancho Hernangomez,2018,Regular_Season,eFG_%,54.46
19150,Julian Wright,2007,Playoffs,eFG_%,47.73
19151,Julius Randle,2015,Regular_Season,eFG_%,43.47
19152,Julius Randle,2016,Regular_Season,eFG_%,49.87
19153,Julius Randle,2017,Regular_Season,eFG_%,56.31
19154,Julius Randle,2018,Regular_Season,eFG_%,55.51
19155,Julius Randle,2019,Regular_Season,eFG_%,49.2
19156,Jumaine Jones,2000,Playoffs,eFG_%,44.8
19157,Jumaine Jones,2000,Regular_Season,eFG_%,48.0
19158,Jumaine Jones,2001,Regular_Season,eFG_%,48.91
19159,Jumaine Jones,2002,Regular_Season,eFG_%,51.2
19160,Jumaine Jones,2004,Regular_Season,eFG_%,53.7
19161,Jumaine Jones,2005,Regular_Season,eFG_%,48.3
19162,Junior Harrington,2002,Regular_Season,eFG_%,36.94
19163,Justin Anderson,2015,Playoffs,eFG_%,51.35
19164,Justin Anderson,2015,Regular_Season,eFG_%,46.86
19165,Justin Anderson,2016,Regular_Season,eFG_%,48.97
19166,Justin Hamilton,2016,Regular_Season,eFG_%,53.17
19167,Justin Holiday,2016,Regular_Season,eFG_%,52.32
19168,Justin Holiday,2017,Regular_Season,eFG_%,47.38
19169,Justin Holiday,2018,Regular_Season,eFG_%,49.03
19170,Justin Holiday,2019,Playoffs,eFG_%,66.67
19171,Justin Holiday,2019,Regular_Season,eFG_%,56.58
19172,Justin Jackson,2017,Regular_Season,eFG_%,50.95
19173,Justin Jackson,2018,Regular_Season,eFG_%,53.71
19174,Justin Jackson,2019,Regular_Season,eFG_%,46.63
19175,Justin Reed,2005,Regular_Season,eFG_%,40.34
19176,Justise Winslow,2015,Playoffs,eFG_%,46.62
19177,Justise Winslow,2015,Regular_Season,eFG_%,45.67
19178,Justise Winslow,2017,Playoffs,eFG_%,44.05
19179,Justise Winslow,2017,Regular_Season,eFG_%,47.44
19180,Justise Winslow,2018,Regular_Season,eFG_%,49.67
19181,Jusuf Nurkic,2016,Regular_Season,eFG_%,50.75
19182,Jusuf Nurkic,2017,Playoffs,eFG_%,48.72
19183,Jusuf Nurkic,2017,Regular_Season,eFG_%,50.47
19184,Jusuf Nurkic,2018,Regular_Season,eFG_%,51.03
19185,Jusuf Nurkic,2019,Playoffs,eFG_%,46.49
19186,Juwan Howard,1999,Regular_Season,eFG_%,45.94
19187,Juwan Howard,2000,Playoffs,eFG_%,36.03
19188,Juwan Howard,2000,Regular_Season,eFG_%,47.87
19189,Juwan Howard,2001,Regular_Season,eFG_%,45.97
19190,Juwan Howard,2002,Regular_Season,eFG_%,45.04
19191,Juwan Howard,2003,Regular_Season,eFG_%,45.25
19192,Juwan Howard,2005,Regular_Season,eFG_%,45.87
19193,Juwan Howard,2006,Playoffs,eFG_%,40.0
19194,Juwan Howard,2006,Regular_Season,eFG_%,46.47
19195,Juwan Howard,2009,Playoffs,eFG_%,52.63
19196,Juwan Howard,2009,Regular_Season,eFG_%,50.93
19197,Juwan Howard,2010,Playoffs,eFG_%,44.44
19198,Juwan Morgan,2019,Playoffs,eFG_%,33.33
19199,Kareem Rush,2002,Playoffs,eFG_%,44.83
19200,Kareem Rush,2002,Regular_Season,eFG_%,43.24
19201,Kareem Rush,2003,Playoffs,eFG_%,51.28
19202,Kareem Rush,2003,Regular_Season,eFG_%,49.54
19203,Kareem Rush,2007,Regular_Season,eFG_%,49.03
19204,Karl Malone,1999,Playoffs,eFG_%,52.53
19205,Karl Malone,1999,Regular_Season,eFG_%,51.02
19206,Karl Malone,2000,Playoffs,eFG_%,40.91
19207,Karl Malone,2000,Regular_Season,eFG_%,49.89
19208,Karl Malone,2001,Playoffs,eFG_%,41.1
19209,Karl Malone,2001,Regular_Season,eFG_%,45.71
19210,Karl Malone,2002,Playoffs,eFG_%,40.48
19211,Karl Malone,2002,Regular_Season,eFG_%,46.28
19212,Karl Malone,2003,Playoffs,eFG_%,44.95
19213,Karl-Anthony Towns,2015,Regular_Season,eFG_%,55.56
19214,Karl-Anthony Towns,2016,Regular_Season,eFG_%,57.6
19215,Karl-Anthony Towns,2017,Playoffs,eFG_%,49.17
19216,Karl-Anthony Towns,2017,Regular_Season,eFG_%,59.64
19217,Karl-Anthony Towns,2018,Regular_Season,eFG_%,57.23
19218,Karl-Anthony Towns,2019,Regular_Season,eFG_%,59.97
19219,Kawhi Leonard,2011,Playoffs,eFG_%,60.0
19220,Kawhi Leonard,2011,Regular_Season,eFG_%,54.33
19221,Kawhi Leonard,2012,Playoffs,eFG_%,59.95
19222,Kawhi Leonard,2012,Regular_Season,eFG_%,55.61
19223,Kawhi Leonard,2013,Playoffs,eFG_%,57.53
19224,Kawhi Leonard,2013,Regular_Season,eFG_%,57.6
19225,Kawhi Leonard,2014,Playoffs,eFG_%,52.75
19226,Kawhi Leonard,2014,Regular_Season,eFG_%,52.01
19227,Kawhi Leonard,2015,Playoffs,eFG_%,55.12
19228,Kawhi Leonard,2015,Regular_Season,eFG_%,56.47
19229,Kawhi Leonard,2016,Playoffs,eFG_%,58.66
19230,Kawhi Leonard,2016,Regular_Season,eFG_%,54.08
19231,Kawhi Leonard,2018,Playoffs,eFG_%,54.54
19232,Kawhi Leonard,2018,Regular_Season,eFG_%,54.56
19233,Kawhi Leonard,2019,Playoffs,eFG_%,53.36
19234,Kawhi Leonard,2019,Regular_Season,eFG_%,52.38
19235,Keith Bogans,2003,Regular_Season,eFG_%,47.69
19236,Keith Bogans,2004,Regular_Season,eFG_%,42.22
19237,Keith Bogans,2005,Regular_Season,eFG_%,45.5
19238,Keith Bogans,2007,Playoffs,eFG_%,47.79
19239,Keith Bogans,2007,Regular_Season,eFG_%,53.57
19240,Keith Bogans,2009,Regular_Season,eFG_%,52.01
19241,Keith Bogans,2010,Playoffs,eFG_%,58.7
19242,Keith Bogans,2010,Regular_Season,eFG_%,55.05
19243,Keith Bogans,2012,Regular_Season,eFG_%,52.82
19244,Keith Van Horn,1999,Regular_Season,eFG_%,47.81
19245,Keith Van Horn,2001,Playoffs,eFG_%,47.93
19246,Keith Van Horn,2001,Regular_Season,eFG_%,47.89
19247,Keith Van Horn,2002,Playoffs,eFG_%,44.55
19248,Keith Van Horn,2002,Regular_Season,eFG_%,51.63
19249,Keith Van Horn,2003,Playoffs,eFG_%,37.5
19250,Keith Van Horn,2003,Regular_Season,eFG_%,50.55
19251,Keith Van Horn,2005,Playoffs,eFG_%,40.68
19252,Kelenna Azubuike,2007,Regular_Season,eFG_%,50.51
19253,Kelenna Azubuike,2008,Regular_Season,eFG_%,51.95
19254,Kelly Olynyk,2013,Regular_Season,eFG_%,50.6
19255,Kelly Olynyk,2015,Regular_Season,eFG_%,53.15
19256,Kelly Olynyk,2016,Playoffs,eFG_%,57.2
19257,Kelly Olynyk,2016,Regular_Season,eFG_%,57.87
19258,Kelly Olynyk,2017,Playoffs,eFG_%,56.82
19259,Kelly Olynyk,2017,Regular_Season,eFG_%,58.02
19260,Kelly Olynyk,2018,Regular_Season,eFG_%,56.29
19261,Kelly Olynyk,2019,Playoffs,eFG_%,56.32
19262,Kelly Olynyk,2019,Regular_Season,eFG_%,58.17
19263,"Kelly Oubre, Jr.",2016,Playoffs,eFG_%,51.64
19264,"Kelly Oubre, Jr.",2016,Regular_Season,eFG_%,48.19
19265,"Kelly Oubre, Jr.",2017,Playoffs,eFG_%,41.67
19266,"Kelly Oubre, Jr.",2017,Regular_Season,eFG_%,48.23
19267,"Kelly Oubre, Jr.",2018,Regular_Season,eFG_%,50.95
19268,"Kelly Oubre, Jr.",2019,Regular_Season,eFG_%,51.69
19269,Kelvin Cato,2001,Regular_Season,eFG_%,58.28
19270,Kelvin Cato,2002,Regular_Season,eFG_%,51.95
19271,Kelvin Cato,2003,Playoffs,eFG_%,59.09
19272,Kelvin Cato,2003,Regular_Season,eFG_%,44.72
19273,Kemba Walker,2011,Regular_Season,eFG_%,41.13
19274,Kemba Walker,2012,Regular_Season,eFG_%,46.58
19275,Kemba Walker,2013,Playoffs,eFG_%,58.18
19276,Kemba Walker,2013,Regular_Season,eFG_%,44.05
19277,Kemba Walker,2015,Playoffs,eFG_%,41.18
19278,Kemba Walker,2015,Regular_Season,eFG_%,49.51
19279,Kemba Walker,2016,Regular_Season,eFG_%,52.62
19280,Kemba Walker,2017,Regular_Season,eFG_%,51.61
19281,Kemba Walker,2018,Regular_Season,eFG_%,51.13
19282,Kemba Walker,2019,Playoffs,eFG_%,51.76
19283,Kemba Walker,2019,Regular_Season,eFG_%,52.64
19284,Kendall Gill,1999,Regular_Season,eFG_%,42.47
19285,Kendall Gill,2002,Playoffs,eFG_%,40.74
19286,Kendall Gill,2002,Regular_Season,eFG_%,43.65
19287,Kendrick Nunn,2019,Playoffs,eFG_%,45.65
19288,Kendrick Nunn,2019,Regular_Season,eFG_%,51.37
19289,Kendrick Perkins,2006,Regular_Season,eFG_%,49.07
19290,Kendrick Perkins,2007,Playoffs,eFG_%,58.49
19291,Kendrick Perkins,2007,Regular_Season,eFG_%,61.49
19292,Kendrick Perkins,2008,Playoffs,eFG_%,57.48
19293,Kendrick Perkins,2008,Regular_Season,eFG_%,57.74
19294,Kendrick Perkins,2009,Playoffs,eFG_%,51.04
19295,Kendrick Perkins,2009,Regular_Season,eFG_%,60.15
19296,Kendrick Perkins,2010,Playoffs,eFG_%,45.31
19297,Kendrick Perkins,2011,Playoffs,eFG_%,41.57
19298,Kendrick Perkins,2011,Regular_Season,eFG_%,48.85
19299,Kendrick Perkins,2012,Playoffs,eFG_%,26.32
19300,Kendrick Perkins,2012,Regular_Season,eFG_%,45.69
19301,Kendrick Perkins,2013,Playoffs,eFG_%,53.33
19302,Kendrick Perkins,2013,Regular_Season,eFG_%,45.08
19303,Kendrick Perkins,2014,Regular_Season,eFG_%,44.93
19304,Kenneth Faried,2011,Playoffs,eFG_%,53.33
19305,Kenneth Faried,2012,Playoffs,eFG_%,62.5
19306,Kenneth Faried,2012,Regular_Season,eFG_%,55.15
19307,Kenneth Faried,2013,Regular_Season,eFG_%,54.51
19308,Kenneth Faried,2014,Regular_Season,eFG_%,50.75
19309,Kenneth Faried,2016,Regular_Season,eFG_%,54.81
19310,Kenny Anderson,1999,Regular_Season,eFG_%,48.33
19311,Kenny Anderson,2001,Playoffs,eFG_%,41.62
19312,Kenny Anderson,2001,Regular_Season,eFG_%,44.2
19313,Kenny Thomas,1999,Regular_Season,eFG_%,42.94
19314,Kenny Thomas,2000,Regular_Season,eFG_%,46.99
19315,Kenny Thomas,2001,Regular_Season,eFG_%,47.77
19316,Kenny Thomas,2002,Playoffs,eFG_%,53.47
19317,Kenny Thomas,2002,Regular_Season,eFG_%,46.51
19318,Kenny Thomas,2003,Regular_Season,eFG_%,46.92
19319,Kenny Thomas,2004,Playoffs,eFG_%,51.11
19320,Kenny Thomas,2004,Regular_Season,eFG_%,47.06
19321,Kenny Thomas,2005,Playoffs,eFG_%,54.17
19322,Kenny Thomas,2005,Regular_Season,eFG_%,50.5
19323,Kent Bazemore,2012,Regular_Season,eFG_%,41.38
19324,Kent Bazemore,2014,Playoffs,eFG_%,46.48
19325,Kent Bazemore,2014,Regular_Season,eFG_%,49.85
19326,Kent Bazemore,2015,Playoffs,eFG_%,42.98
19327,Kent Bazemore,2015,Regular_Season,eFG_%,51.66
19328,Kent Bazemore,2016,Playoffs,eFG_%,46.23
19329,Kent Bazemore,2016,Regular_Season,eFG_%,47.3
19330,Kent Bazemore,2017,Regular_Season,eFG_%,50.0
19331,Kent Bazemore,2018,Regular_Season,eFG_%,47.18
19332,Kent Bazemore,2019,Regular_Season,eFG_%,45.32
19333,Kentavious Caldwell-Pope,2013,Regular_Season,eFG_%,45.98
19334,Kentavious Caldwell-Pope,2014,Regular_Season,eFG_%,47.99
19335,Kentavious Caldwell-Pope,2015,Playoffs,eFG_%,56.0
19336,Kentavious Caldwell-Pope,2015,Regular_Season,eFG_%,47.92
19337,Kentavious Caldwell-Pope,2016,Regular_Season,eFG_%,48.11
19338,Kentavious Caldwell-Pope,2017,Regular_Season,eFG_%,52.57
19339,Kentavious Caldwell-Pope,2018,Regular_Season,eFG_%,52.98
19340,Kentavious Caldwell-Pope,2019,Playoffs,eFG_%,53.7
19341,Kentavious Caldwell-Pope,2019,Regular_Season,eFG_%,55.82
19342,Kenyon Martin,2001,Playoffs,eFG_%,42.76
19343,Kenyon Martin,2001,Regular_Season,eFG_%,47.04
19344,Kenyon Martin,2002,Playoffs,eFG_%,45.44
19345,Kenyon Martin,2002,Regular_Season,eFG_%,47.46
19346,Kenyon Martin,2003,Playoffs,eFG_%,53.29
19347,Kenyon Martin,2003,Regular_Season,eFG_%,49.17
19348,Kenyon Martin,2004,Playoffs,eFG_%,46.55
19349,Kenyon Martin,2004,Regular_Season,eFG_%,48.95
19350,Kenyon Martin,2007,Playoffs,eFG_%,44.12
19351,Kenyon Martin,2007,Regular_Season,eFG_%,53.93
19352,Kenyon Martin,2008,Playoffs,eFG_%,50.0
19353,Kenyon Martin,2008,Regular_Season,eFG_%,50.15
19354,Kenyon Martin,2009,Playoffs,eFG_%,48.0
19355,Kenyon Martin,2010,Playoffs,eFG_%,48.0
19356,Kenyon Martin,2011,Playoffs,eFG_%,52.38
19357,Kenyon Martin,2012,Playoffs,eFG_%,58.0
19358,Keon Clark,1999,Regular_Season,eFG_%,54.26
19359,Keon Clark,2000,Playoffs,eFG_%,36.67
19360,Keon Clark,2000,Regular_Season,eFG_%,47.98
19361,Keon Clark,2001,Playoffs,eFG_%,54.17
19362,Keon Clark,2001,Regular_Season,eFG_%,49.03
19363,Keon Clark,2002,Playoffs,eFG_%,48.78
19364,Keon Clark,2002,Regular_Season,eFG_%,50.11
19365,Kerry Kittles,2001,Playoffs,eFG_%,47.69
19366,Kerry Kittles,2001,Regular_Season,eFG_%,51.81
19367,Kerry Kittles,2002,Playoffs,eFG_%,46.0
19368,Kerry Kittles,2002,Regular_Season,eFG_%,52.18
19369,Kerry Kittles,2003,Playoffs,eFG_%,51.12
19370,Kerry Kittles,2003,Regular_Season,eFG_%,50.31
19371,Kevin Durant,2007,Regular_Season,eFG_%,45.13
19372,Kevin Durant,2008,Regular_Season,eFG_%,51.04
19373,Kevin Durant,2009,Playoffs,eFG_%,39.02
19374,Kevin Durant,2009,Regular_Season,eFG_%,51.44
19375,Kevin Durant,2010,Playoffs,eFG_%,50.29
19376,Kevin Durant,2010,Regular_Season,eFG_%,50.94
19377,Kevin Durant,2011,Playoffs,eFG_%,57.05
19378,Kevin Durant,2011,Regular_Season,eFG_%,54.7
19379,Kevin Durant,2012,Playoffs,eFG_%,50.0
19380,Kevin Durant,2012,Regular_Season,eFG_%,55.86
19381,Kevin Durant,2013,Playoffs,eFG_%,51.07
19382,Kevin Durant,2013,Regular_Season,eFG_%,55.98
19383,Kevin Durant,2015,Playoffs,eFG_%,46.81
19384,Kevin Durant,2015,Regular_Season,eFG_%,57.28
19385,Kevin Durant,2016,Playoffs,eFG_%,62.69
19386,Kevin Durant,2016,Regular_Season,eFG_%,59.41
19387,Kevin Durant,2017,Playoffs,eFG_%,54.14
19388,Kevin Durant,2017,Regular_Season,eFG_%,58.63
19389,Kevin Durant,2018,Playoffs,eFG_%,58.64
19390,Kevin Durant,2018,Regular_Season,eFG_%,57.09
19391,Kevin Garnett,1999,Playoffs,eFG_%,39.74
19392,Kevin Garnett,1999,Regular_Season,eFG_%,50.72
19393,Kevin Garnett,2000,Playoffs,eFG_%,46.55
19394,Kevin Garnett,2000,Regular_Season,eFG_%,48.37
19395,Kevin Garnett,2001,Playoffs,eFG_%,43.75
19396,Kevin Garnett,2001,Regular_Season,eFG_%,48.36
19397,Kevin Garnett,2002,Playoffs,eFG_%,52.54
19398,Kevin Garnett,2002,Regular_Season,eFG_%,50.84
19399,Kevin Garnett,2003,Playoffs,eFG_%,45.83
19400,Kevin Garnett,2003,Regular_Season,eFG_%,50.25
19401,Kevin Garnett,2004,Regular_Season,eFG_%,50.44
19402,Kevin Garnett,2005,Regular_Season,eFG_%,52.9
19403,Kevin Garnett,2006,Regular_Season,eFG_%,48.02
19404,Kevin Garnett,2007,Playoffs,eFG_%,49.77
19405,Kevin Garnett,2007,Regular_Season,eFG_%,53.94
19406,Kevin Garnett,2009,Playoffs,eFG_%,49.5
19407,Kevin Garnett,2009,Regular_Season,eFG_%,52.14
19408,Kevin Garnett,2010,Playoffs,eFG_%,44.09
19409,Kevin Garnett,2010,Regular_Season,eFG_%,52.86
19410,Kevin Garnett,2011,Playoffs,eFG_%,49.84
19411,Kevin Garnett,2011,Regular_Season,eFG_%,50.51
19412,Kevin Garnett,2012,Playoffs,eFG_%,50.0
19413,Kevin Garnett,2012,Regular_Season,eFG_%,49.76
19414,Kevin Garnett,2013,Playoffs,eFG_%,52.38
19415,Kevin Huerter,2018,Regular_Season,eFG_%,52.21
19416,Kevin Huerter,2019,Regular_Season,eFG_%,51.72
19417,Kevin Johnson,1999,Playoffs,eFG_%,32.43
19418,Kevin Knox,2018,Regular_Season,eFG_%,43.82
19419,Kevin Knox,2019,Regular_Season,eFG_%,44.01
19420,Kevin Love,2008,Regular_Season,eFG_%,46.08
19421,Kevin Love,2010,Regular_Season,eFG_%,51.27
19422,Kevin Love,2011,Regular_Season,eFG_%,49.72
19423,Kevin Love,2013,Regular_Season,eFG_%,52.43
19424,Kevin Love,2014,Playoffs,eFG_%,52.44
19425,Kevin Love,2014,Regular_Season,eFG_%,50.95
19426,Kevin Love,2015,Playoffs,eFG_%,48.12
19427,Kevin Love,2015,Regular_Season,eFG_%,49.95
19428,Kevin Love,2016,Playoffs,eFG_%,55.05
19429,Kevin Love,2016,Regular_Season,eFG_%,51.04
19430,Kevin Love,2017,Playoffs,eFG_%,45.68
19431,Kevin Love,2017,Regular_Season,eFG_%,55.21
19432,Kevin Love,2019,Regular_Season,eFG_%,55.02
19433,Kevin Martin,2005,Playoffs,eFG_%,46.3
19434,Kevin Martin,2005,Regular_Season,eFG_%,54.03
19435,Kevin Martin,2006,Regular_Season,eFG_%,53.28
19436,Kevin Martin,2007,Regular_Season,eFG_%,51.48
19437,Kevin Martin,2010,Regular_Season,eFG_%,50.59
19438,Kevin Martin,2012,Playoffs,eFG_%,44.57
19439,Kevin Martin,2012,Regular_Season,eFG_%,55.14
19440,Kevin Ollie,1999,Playoffs,eFG_%,50.0
19441,Kevin Ollie,2000,Playoffs,eFG_%,37.04
19442,Kevin Ollie,2000,Regular_Season,eFG_%,39.84
19443,Kevin Ollie,2001,Playoffs,eFG_%,44.23
19444,Kevin Ollie,2001,Regular_Season,eFG_%,38.95
19445,Kevin Ollie,2002,Regular_Season,eFG_%,45.35
19446,Kevin Ollie,2003,Regular_Season,eFG_%,37.74
19447,Kevin Ollie,2005,Regular_Season,eFG_%,43.39
19448,"Kevin Porter, Jr.",2019,Regular_Season,eFG_%,50.48
19449,Kevin Seraphin,2011,Regular_Season,eFG_%,53.14
19450,Kevin Seraphin,2012,Regular_Season,eFG_%,46.09
19451,Kevin Seraphin,2014,Playoffs,eFG_%,48.39
19452,Kevin Seraphin,2014,Regular_Season,eFG_%,51.33
19453,Kevin Willis,1999,Playoffs,eFG_%,36.36
19454,Kevin Willis,1999,Regular_Season,eFG_%,41.56
19455,Kevin Willis,2000,Regular_Season,eFG_%,44.13
19456,Kevin Willis,2002,Playoffs,eFG_%,53.75
19457,Kevin Willis,2002,Regular_Season,eFG_%,47.86
