,Player,Season,Stage,Assists_per_game
40319,Greg Monroe,2017,Playoffs,0.45
40320,Marcin Gortat,2017,Playoffs,1.0
40321,Nick Young,2017,Playoffs,0.2
40322,Dante Exum,2017,Playoffs,1.0
40323,Otto Porter,2017,Playoffs,1.6
40324,Justise Winslow,2017,Playoffs,2.6
40325,Jakob Poeltl,2017,Playoffs,0.67
40326,Jusuf Nurkic,2017,Playoffs,1.0
40327,Manu Ginobili,2017,Playoffs,3.2
40328,Darius Miller,2017,Playoffs,1.22
40329,Jerami Grant,2017,Playoffs,1.0
40330,Josh Richardson,2017,Playoffs,2.8
40331,Jordan Bell,2017,Playoffs,0.88
40332,Shane Larkin,2017,Playoffs,1.82
40333,Fred VanVleet,2017,Playoffs,2.17
40334,Tyler Johnson,2017,Playoffs,0.8
40335,Dejounte Murray,2017,Playoffs,1.8
40336,Wayne Ellington,2017,Playoffs,0.6
40337,Corey Brewer,2017,Playoffs,0.83
40338,Cory Joseph,2017,Playoffs,3.0
40339,Thon Maker,2017,Playoffs,0.83
40340,Solomon Hill,2017,Playoffs,0.78
40341,Tony Parker,2017,Playoffs,1.2
40342,Semi Ojeleye,2017,Playoffs,0.12
40343,Maybyner Nene,2017,Playoffs,0.45
40344,Taj Gibson,2017,Playoffs,0.4
40345,Raymond Felton,2017,Playoffs,1.5
40346,Pau Gasol,2017,Playoffs,2.8
40347,Ty Lawson,2017,Playoffs,3.0
40348,Zach Collins,2017,Playoffs,1.5
40349,Evan Turner,2017,Playoffs,3.33
40350,Kyle Anderson,2017,Playoffs,0.6
40351,Amir Johnson,2017,Playoffs,1.12
40352,Hassan Whiteside,2017,Playoffs,0.2
40353,Luc Mbah a Moute,2017,Playoffs,0.33
40354,Alex Abrines,2017,Playoffs,0.33
40355,Jose Calderon,2017,Playoffs,0.69
40356,Raulzinho Neto,2017,Playoffs,1.25
40357,Danny Green,2017,Playoffs,0.2
40358,Jonas Jerebko,2017,Playoffs,0.3
40359,Ryan Anderson,2017,Playoffs,0.55
40360,Tony Snell,2017,Playoffs,0.57
40361,Trevor Booker,2017,Playoffs,0.0
40362,Gorgui Dieng,2017,Playoffs,0.8
40363,Bam Adebayo,2017,Playoffs,0.0
40364,Davis Bertans,2017,Playoffs,1.2
40365,Cedi Osman,2017,Playoffs,0.21
40366,Matt Dellavedova,2017,Playoffs,2.67
40367,Ed Davis,2017,Playoffs,0.0
40368,Tyler Zeller,2017,Playoffs,0.43
45028,James Harden,2018,Regular_Season,7.51
45029,Paul George,2018,Regular_Season,4.13
45030,Kemba Walker,2018,Regular_Season,5.9
45031,Bradley Beal,2018,Regular_Season,5.46
45032,Damian Lillard,2018,Regular_Season,6.89
45033,Kevin Durant,2018,Regular_Season,5.86
45034,Giannis Antetokounmpo,2018,Regular_Season,5.89
45035,Stephen Curry,2018,Regular_Season,5.23
45036,Karl-Anthony Towns,2018,Regular_Season,3.36
45037,Blake Griffin,2018,Regular_Season,5.36
45038,Donovan Mitchell,2018,Regular_Season,4.18
45039,Joel Embiid,2018,Regular_Season,3.66
45040,LaMarcus Aldridge,2018,Regular_Season,2.4
45041,D'Angelo Russell,2018,Regular_Season,6.95
45042,Devin Booker,2018,Regular_Season,6.77
45043,Buddy Hield,2018,Regular_Season,2.5
45044,Klay Thompson,2018,Regular_Season,2.38
45045,Russell Westbrook,2018,Regular_Season,10.74
45046,Nikola Vucevic,2018,Regular_Season,3.84
45047,Tobias Harris,2018,Regular_Season,2.79
45048,DeMar DeRozan,2018,Regular_Season,6.17
45049,Nikola Jokic,2018,Regular_Season,7.25
45050,Kyrie Irving,2018,Regular_Season,6.93
45051,Kawhi Leonard,2018,Regular_Season,3.32
45052,Julius Randle,2018,Regular_Season,3.14
45053,Trae Young,2018,Regular_Season,8.06
45054,Luka Doncic,2018,Regular_Season,5.96
45055,LeBron James,2018,Regular_Season,8.25
45056,Lou Williams,2018,Regular_Season,5.36
45057,Zach LaVine,2018,Regular_Season,4.49
45058,Mike Conley,2018,Regular_Season,6.41
45059,C.J. McCollum,2018,Regular_Season,2.96
45060,Bojan Bogdanovic,2018,Regular_Season,1.99
45061,Anthony Davis,2018,Regular_Season,3.89
45062,Jrue Holiday,2018,Regular_Season,7.73
45063,Khris Middleton,2018,Regular_Season,4.3
45064,De'Aaron Fox,2018,Regular_Season,7.28
45065,J.J. Redick,2018,Regular_Season,2.71
45066,Collin Sexton,2018,Regular_Season,2.96
45067,Andre Drummond,2018,Regular_Season,1.42
45068,Jamal Murray,2018,Regular_Season,4.84
45069,Jordan Clarkson,2018,Regular_Season,2.42
45070,Montrezl Harrell,2018,Regular_Season,1.98
45071,Pascal Siakam,2018,Regular_Season,3.1
45072,Danilo Gallinari,2018,Regular_Season,2.62
45073,Ben Simmons,2018,Regular_Season,7.72
45074,Andrew Wiggins,2018,Regular_Season,2.52
45075,Kyle Kuzma,2018,Regular_Season,2.54
45076,Rudy Gobert,2018,Regular_Season,1.99
45077,Harrison Barnes,2018,Regular_Season,1.49
45078,Reggie Jackson,2018,Regular_Season,4.2
45079,Aaron Gordon,2018,Regular_Season,3.71
45080,Jayson Tatum,2018,Regular_Season,2.13
45081,Eric Bledsoe,2018,Regular_Season,5.51
45082,Evan Fournier,2018,Regular_Season,3.64
45083,Dennis Schroder,2018,Regular_Season,4.09
45084,Terrence Ross,2018,Regular_Season,1.67
45085,Jimmy Butler,2018,Regular_Season,4.05
45086,Josh Richardson,2018,Regular_Season,4.08
45087,Jeremy Lamb,2018,Regular_Season,2.18
45088,John Collins,2018,Regular_Season,1.98
45089,Tim Hardaway Jr.,2018,Regular_Season,2.45
45090,Deandre Ayton,2018,Regular_Season,1.76
45091,Spencer Dinwiddie,2018,Regular_Season,4.57
45092,Jusuf Nurkic,2018,Regular_Season,3.24
45093,Clint Capela,2018,Regular_Season,1.43
45094,Serge Ibaka,2018,Regular_Season,1.34
45095,Steven Adams,2018,Regular_Season,1.55
45096,Eric Gordon,2018,Regular_Season,1.9
45097,Jerami Grant,2018,Regular_Season,0.99
45098,Dwyane Wade,2018,Regular_Season,4.18
45099,Marc Gasol,2018,Regular_Season,4.42
45100,"Kelly Oubre, Jr.",2018,Regular_Season,1.22
45101,Marcus Morris,2018,Regular_Season,1.45
45102,Domantas Sabonis,2018,Regular_Season,2.86
45103,Joe Harris,2018,Regular_Season,2.38
45104,Thaddeus Young,2018,Regular_Season,2.52
45105,Brook Lopez,2018,Regular_Season,1.21
45106,Malcolm Brogdon,2018,Regular_Season,3.2
45107,Joe Ingles,2018,Regular_Season,5.72
45108,Cedi Osman,2018,Regular_Season,2.57
45109,Bogdan Bogdanovic,2018,Regular_Season,3.81
45110,Myles Turner,2018,Regular_Season,1.55
45111,Bryn Forbes,2018,Regular_Season,2.13
45112,Willie Cauley-Stein,2018,Regular_Season,2.4
45113,Jaylen Brown,2018,Regular_Season,1.35
45114,Kevin Knox,2018,Regular_Season,1.09
45115,Jae Crowder,2018,Regular_Season,1.66
45116,Brandon Ingram,2018,Regular_Season,2.96
45117,D.J. Augustin,2018,Regular_Season,5.26
45118,Rudy Gay,2018,Regular_Season,2.64
45119,Jeff Green,2018,Regular_Season,1.78
45120,Kentavious Caldwell-Pope,2018,Regular_Season,1.34
45121,Jabari Parker,2018,Regular_Season,2.38
45122,Kyle Lowry,2018,Regular_Season,8.68
45123,Al Horford,2018,Regular_Season,4.16
45124,Marvin Bagley III,2018,Regular_Season,1.0
45125,Derrick Rose,2018,Regular_Season,4.31
45126,Malik Beasley,2018,Regular_Season,1.2
45127,Enes Kanter,2018,Regular_Season,1.73
45128,Josh Jackson,2018,Regular_Season,2.32
45129,Chris Paul,2018,Regular_Season,8.16
45130,Derrick Favors,2018,Regular_Season,1.17
45131,JaVale McGee,2018,Regular_Season,0.69
45132,Shai Gilgeous-Alexander,2018,Regular_Season,3.29
45133,Hassan Whiteside,2018,Regular_Season,0.78
45134,Paul Millsap,2018,Regular_Season,2.01
45135,Jarrett Allen,2018,Regular_Season,1.38
45136,Emmanuel Mudiay,2018,Regular_Season,3.86
45137,Ricky Rubio,2018,Regular_Season,6.12
45138,Trevor Ariza,2018,Regular_Season,3.65
45139,Dario Saric,2018,Regular_Season,1.57
45140,Justin Holiday,2018,Regular_Season,1.78
45141,Alex Len,2018,Regular_Season,1.12
45142,Darren Collison,2018,Regular_Season,6.04
45143,Monte Morris,2018,Regular_Season,3.62
45144,Wesley Matthews,2018,Regular_Season,2.32
45145,Justise Winslow,2018,Regular_Season,4.27
45146,Marco Belinelli,2018,Regular_Season,1.67
45147,Gordon Hayward,2018,Regular_Season,3.39
45148,Danny Green,2018,Regular_Season,1.58
45149,Dwight Powell,2018,Regular_Season,1.45
45150,Patty Mills,2018,Regular_Season,2.99
45151,Rodney Hood,2018,Regular_Season,1.75
45152,"Jaren Jackson, Jr.",2018,Regular_Season,1.1
45153,Kelly Olynyk,2018,Regular_Season,1.77
45154,Otto Porter,2018,Regular_Season,2.14
45155,Damyean Dotson,2018,Regular_Season,1.85
45156,Kent Bazemore,2018,Regular_Season,2.27
45157,T.J. Warren,2018,Regular_Season,1.49
45158,Al-Farouq Aminu,2018,Regular_Season,1.28
45159,DeAndre Jordan,2018,Regular_Season,2.26
45160,Thomas Bryant,2018,Regular_Season,1.28
45161,Marvin Williams,2018,Regular_Season,1.23
45162,Taj Gibson,2018,Regular_Season,1.2
45163,DeMarre Carroll,2018,Regular_Season,1.27
45164,Nemanja Bjelica,2018,Regular_Season,1.91
45165,Bam Adebayo,2018,Regular_Season,2.24
45166,Kevin Huerter,2018,Regular_Season,2.85
45167,Landry Shamet,2018,Regular_Season,1.48
45168,Jonathan Isaac,2018,Regular_Season,1.07
45169,Reggie Bullock,2018,Regular_Season,2.05
45170,Tomas Satoransky,2018,Regular_Season,4.99
45171,Marcus Smart,2018,Regular_Season,4.01
45172,Terry Rozier,2018,Regular_Season,2.92
45173,Jeremy Lin,2018,Regular_Season,3.12
45174,Tyreke Evans,2018,Regular_Season,2.41
45175,Robin Lopez,2018,Regular_Season,1.2
45176,Fred VanVleet,2018,Regular_Season,4.8
45177,Nicolas Batum,2018,Regular_Season,3.29
45178,Allonzo Trier,2018,Regular_Season,1.86
45179,Dewayne Dedmon,2018,Regular_Season,1.41
45180,DeAndre' Bembry,2018,Regular_Season,2.46
45181,Mikal Bridges,2018,Regular_Season,2.11
45182,Jalen Brunson,2018,Regular_Season,3.15
45183,Victor Oladipo,2018,Regular_Season,5.17
45184,Gerald Green,2018,Regular_Season,0.55
45185,Langston Galloway,2018,Regular_Season,1.06
45186,Derrick White,2018,Regular_Season,3.93
45187,John Wall,2018,Regular_Season,8.72
45188,Delon Wright,2018,Regular_Season,3.31
45189,Malik Monk,2018,Regular_Season,1.6
45190,Mason Plumlee,2018,Regular_Season,2.96
45191,E'Twaun Moore,2018,Regular_Season,1.92
45192,Trey Burke,2018,Regular_Season,2.74
45193,"Larry Nance, Jr.",2018,Regular_Season,3.19
45194,Avery Bradley,2018,Regular_Season,2.41
45195,Tyler Johnson,2018,Regular_Season,2.91
45196,Austin Rivers,2018,Regular_Season,2.2
45197,Luke Kennard,2018,Regular_Season,1.81
45198,JaMychal Green,2018,Regular_Season,0.77
45199,Dorian Finney-Smith,2018,Regular_Season,1.17
45200,Davis Bertans,2018,Regular_Season,1.32
45201,P.J. Tucker,2018,Regular_Season,1.17
45202,Kyle Korver,2018,Regular_Season,1.16
45203,Miles Bridges,2018,Regular_Season,1.19
45204,Patrick Beverley,2018,Regular_Season,3.85
45205,Garrett Temple,2018,Regular_Season,1.41
45206,Justin Jackson,2018,Regular_Season,1.19
45207,Seth Curry,2018,Regular_Season,0.89
45208,Richaun Holmes,2018,Regular_Season,0.86
45209,Noah Vonleh,2018,Regular_Season,1.9
45210,Josh Okogie,2018,Regular_Season,1.23
45211,Darius Miller,2018,Regular_Season,2.12
45212,Doug McDermott,2018,Regular_Season,0.87
45213,Vince Carter,2018,Regular_Season,1.14
45214,Alec Burks,2018,Regular_Season,2.0
45215,Markieff Morris,2018,Regular_Season,1.36
45216,Trey Lyles,2018,Regular_Season,1.36
45217,Ryan Arcidiacono,2018,Regular_Season,3.32
45218,Jake Layman,2018,Regular_Season,0.75
45219,Cory Joseph,2018,Regular_Season,3.91
45220,Rodions Kurucs,2018,Regular_Season,0.83
45221,Tony Parker,2018,Regular_Season,3.7
45222,Rondae Hollis-Jefferson,2018,Regular_Season,1.63
45223,Ivica Zubac,2018,Regular_Season,1.07
45224,Josh Hart,2018,Regular_Season,1.39
45225,Norman Powell,2018,Regular_Season,1.52
45226,Wayne Selden,2018,Regular_Season,1.45
45227,Terrance Ferguson,2018,Regular_Season,0.97
45228,Zach Collins,2018,Regular_Season,0.92
45229,Mario Hezonja,2018,Regular_Season,1.52
45230,Quinn Cook,2018,Regular_Season,1.57
45231,Jamal Crawford,2018,Regular_Season,3.58
45232,Rodney McGruder,2018,Regular_Season,1.7
45233,Kevon Looney,2018,Regular_Season,1.54
45234,Cody Zeller,2018,Regular_Season,2.08
45235,Frank Jackson,2018,Regular_Season,1.13
45236,Evan Turner,2018,Regular_Season,3.88
45237,Lance Stephenson,2018,Regular_Season,2.06
45238,Draymond Green,2018,Regular_Season,6.88
45239,Mitchell Robinson,2018,Regular_Season,0.56
45240,Maxi Kleber,2018,Regular_Season,0.99
45241,Gorgui Dieng,2018,Regular_Season,0.95
45242,Jahlil Okafor,2018,Regular_Season,0.68
45243,T.J. McConnell,2018,Regular_Season,3.39
45244,Shaquille Harrison,2018,Regular_Season,1.9
45245,Ed Davis,2018,Regular_Season,0.75
45246,Ogugua Anunoby,2018,Regular_Season,0.7
45247,Tyus Jones,2018,Regular_Season,4.81
45248,Lonzo Ball,2018,Regular_Season,5.43
45249,Robert Covington,2018,Regular_Season,1.31
45250,Iman Shumpert,2018,Regular_Season,1.81
45251,Maurice Harkless,2018,Regular_Season,1.23
45252,Jonas Jerebko,2018,Regular_Season,1.32
45253,Ante Zizic,2018,Regular_Season,0.9
45254,Mike Scott,2018,Regular_Season,0.84
45255,George Hill,2018,Regular_Season,2.25
45256,"Wendell Carter, Jr.",2018,Regular_Season,1.77
45257,Stanley Johnson,2018,Regular_Season,1.33
45258,Ersan Ilyasova,2018,Regular_Season,0.78
45259,Mike Muscala,2018,Regular_Season,1.19
45260,Tony Snell,2018,Regular_Season,0.92
45261,Torrey Craig,2018,Regular_Season,0.96
45262,Shelvin Mack,2018,Regular_Season,3.21
45263,Devin Harris,2018,Regular_Season,1.79
45264,Michael Kidd-Gilchrist,2018,Regular_Season,0.95
45265,Royce O'Neale,2018,Regular_Season,1.51
45266,Jakob Poeltl,2018,Regular_Season,1.21
45267,Boban Marjanovic,2018,Regular_Season,0.93
45268,Derrick Jones,2018,Regular_Season,0.62
45269,Pat Connaughton,2018,Regular_Season,2.0
45270,Willy Hernangomez,2018,Regular_Season,1.03
45271,Yogi Ferrell,2018,Regular_Season,1.93
45272,J.J. Barea,2018,Regular_Season,5.55
45273,Juancho Hernangomez,2018,Regular_Season,0.79
45274,Harry Giles,2018,Regular_Season,1.47
45275,Ian Clark,2018,Regular_Season,1.57
45276,Nik Stauskas,2018,Regular_Season,1.19
45277,Andre Iguodala,2018,Regular_Season,3.18
45278,James Ennis,2018,Regular_Season,0.71
45279,Cheick Diallo,2018,Regular_Season,0.52
45280,Nerlens Noel,2018,Regular_Season,0.58
45281,Daniel Theis,2018,Regular_Season,1.03
45282,Sterling Brown,2018,Regular_Season,1.45
45283,Meyers Leonard,2018,Regular_Season,1.23
45284,Kyle Anderson,2018,Regular_Season,2.98
45285,Wesley Iwundu,2018,Regular_Season,1.07
45286,C.J. Miles,2018,Regular_Season,0.68
45287,Alfonzo McKinnie,2018,Regular_Season,0.43
45288,Anthony Tolliver,2018,Regular_Season,0.71
45289,Thon Maker,2018,Regular_Season,0.7
45290,"Bruce Brown, Jr.",2018,Regular_Season,1.23
45291,Tim Frazier,2018,Regular_Season,4.2
45292,Mohamed Bamba,2018,Regular_Season,0.83
45293,Jared Dudley,2018,Regular_Season,1.41
45294,Matt Dellavedova,2018,Regular_Season,3.77
45295,Zaza Pachulia,2018,Regular_Season,1.34
45296,Shaun Livingston,2018,Regular_Season,1.78
45297,Jerian Grant,2018,Regular_Season,2.6
45298,Cameron Payne,2018,Regular_Season,2.65
45299,Abdel Nader,2018,Regular_Season,0.33
45300,Cristiano Felicio,2018,Regular_Season,0.62
45301,Georges Niang,2018,Regular_Season,0.59
45302,Marcin Gortat,2018,Regular_Season,1.38
45303,Chandler Hutchison,2018,Regular_Season,0.77
45304,Patrick Patterson,2018,Regular_Season,0.49
45305,T.J. Leaf,2018,Regular_Season,0.41
45306,Jordan Bell,2018,Regular_Season,1.12
45307,Tyrone Wallace,2018,Regular_Season,0.68
45308,Dante Cunningham,2018,Regular_Season,0.78
45309,MarShon Brooks,2018,Regular_Season,0.86
45310,Tyson Chandler,2018,Regular_Season,0.67
45311,Markelle Fultz,2018,Regular_Season,3.11
45312,Carmelo Anthony,2018,Regular_Season,0.5
45313,Damian Jones,2018,Regular_Season,1.17
45314,John Henson,2018,Regular_Season,1.0
45315,Sindarius Thornwell,2018,Regular_Season,0.28
45316,Luc Mbah a Moute,2018,Regular_Season,0.5
45317,Tyler Ulis,2018,Regular_Season,0.0
45318,John Holland,2018,Regular_Season,0.0
45319,Zach Lofton,2018,Regular_Season,0.0
45320,Kawhi Leonard,2018,Playoffs,3.92
45321,Stephen Curry,2018,Playoffs,5.73
45322,Pascal Siakam,2018,Playoffs,2.75
45323,Klay Thompson,2018,Playoffs,2.1
45324,Damian Lillard,2018,Playoffs,6.62
45325,C.J. McCollum,2018,Playoffs,3.69
45326,Kevin Durant,2018,Playoffs,4.5
45327,Giannis Antetokounmpo,2018,Playoffs,4.87
45328,Kyle Lowry,2018,Playoffs,6.62
45329,Nikola Jokic,2018,Playoffs,8.43
45330,James Harden,2018,Playoffs,6.64
45331,Jamal Murray,2018,Playoffs,4.71
45332,Draymond Green,2018,Playoffs,8.5
45333,Khris Middleton,2018,Playoffs,4.4
45334,Jimmy Butler,2018,Playoffs,5.17
45335,Marc Gasol,2018,Playoffs,3.04
45336,Serge Ibaka,2018,Playoffs,0.92
45337,Joel Embiid,2018,Playoffs,3.36
45338,Andre Iguodala,2018,Playoffs,3.95
45339,Paul Millsap,2018,Playoffs,0.79
45340,Eric Bledsoe,2018,Playoffs,4.27
45341,Gary Harris,2018,Playoffs,2.29
45342,Eric Gordon,2018,Playoffs,1.27
45343,Fred VanVleet,2018,Playoffs,2.58
45344,Kyrie Irving,2018,Playoffs,7.0
45345,Chris Paul,2018,Playoffs,5.45
45346,Tobias Harris,2018,Playoffs,4.0
45347,Enes Kanter,2018,Playoffs,1.19
45348,George Hill,2018,Playoffs,2.8
45349,Brook Lopez,2018,Playoffs,1.4
45350,Ben Simmons,2018,Playoffs,6.0
45351,Danny Green,2018,Playoffs,1.08
45352,J.J. Redick,2018,Playoffs,1.58
45353,Rodney Hood,2018,Playoffs,0.88
45354,DeMar DeRozan,2018,Playoffs,4.57
45355,Norman Powell,2018,Playoffs,1.13
45356,Kevon Looney,2018,Playoffs,0.95
45357,Paul George,2018,Playoffs,3.6
45358,LaMarcus Aldridge,2018,Playoffs,2.71
45359,Jayson Tatum,2018,Playoffs,1.89
45360,Maurice Harkless,2018,Playoffs,1.44
45361,Nikola Mirotic,2018,Playoffs,0.71
45362,Lou Williams,2018,Playoffs,7.67
45363,Will Barton,2018,Playoffs,1.71
45364,P.J. Tucker,2018,Playoffs,1.73
45365,Al Horford,2018,Playoffs,4.44
45366,Jaylen Brown,2018,Playoffs,1.11
45367,Marcus Morris,2018,Playoffs,1.22
45368,Danilo Gallinari,2018,Playoffs,2.67
45369,Al-Farouq Aminu,2018,Playoffs,1.31
45370,Russell Westbrook,2018,Playoffs,10.6
45371,Malik Beasley,2018,Playoffs,1.0
45372,Montrezl Harrell,2018,Playoffs,2.17
45373,Zach Collins,2018,Playoffs,0.88
45374,Clint Capela,2018,Playoffs,1.45
45375,Donovan Mitchell,2018,Playoffs,3.2
45376,Derrick White,2018,Playoffs,3.0
45377,Caris LeVert,2018,Playoffs,3.0
45378,Ersan Ilyasova,2018,Playoffs,1.4
45379,D'Angelo Russell,2018,Playoffs,3.6
45380,Pat Connaughton,2018,Playoffs,1.4
45381,Torrey Craig,2018,Playoffs,0.86
45382,Malcolm Brogdon,2018,Playoffs,3.43
45383,Seth Curry,2018,Playoffs,0.81
45384,Shaun Livingston,2018,Playoffs,1.41
45385,Gordon Hayward,2018,Playoffs,2.44
45386,Meyers Leonard,2018,Playoffs,1.09
45387,James Ennis,2018,Playoffs,1.09
45388,Shai Gilgeous-Alexander,2018,Playoffs,3.17
45389,Rudy Gay,2018,Playoffs,1.71
45390,Ricky Rubio,2018,Playoffs,8.6
45391,Aaron Gordon,2018,Playoffs,3.6
45392,Monte Morris,2018,Playoffs,2.57
45393,Bryn Forbes,2018,Playoffs,1.0
45394,Austin Rivers,2018,Playoffs,1.0
45395,Spencer Dinwiddie,2018,Playoffs,1.6
45396,Bojan Bogdanovic,2018,Playoffs,2.75
45397,Reggie Jackson,2018,Playoffs,7.0
45398,Quinn Cook,2018,Playoffs,0.71
45399,Dennis Schroder,2018,Playoffs,3.4
45400,Alfonzo McKinnie,2018,Playoffs,0.18
45401,JaMychal Green,2018,Playoffs,0.83
45402,Terrence Ross,2018,Playoffs,1.4
45403,Mason Plumlee,2018,Playoffs,1.5
45404,Boban Marjanovic,2018,Playoffs,1.0
45405,D.J. Augustin,2018,Playoffs,3.8
45406,Evan Fournier,2018,Playoffs,2.0
